FIPS,N02650,A02650,"Population Estimate, 2013","Population Estimate, 2016",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13
48471,41430.0,2086137.0,"69,314","71,484",9.0,29.7
48473,86760.0,8363562.0,"45,394","50,115",12.0,33.6
48475,4350.0,288943.0,"11,244","11,600",9.7,28.5
48477,15510.0,936099.0,"34,224","35,056",11.8,29.6
48479,104690.0,4148624.0,"263,564","271,193",8.6,31.3
48481,19920.0,1052480.0,"41,225","41,735",10.2,31.9
48483,4260.0,401502.0,"5,716","5,546",10.8,27.8
48485,55550.0,2956299.0,"132,501","131,838",12.3,31.1
48487,6760.0,301719.0,"13,157","12,892",11.0,28.0
48489,6010.0,202911.0,"21,977","21,810",8.3,27.6
48491,327770.0,23034213.0,"470,822","528,718",7.4,31.1
48493,56580.0,2910826.0,"45,426","48,480",9.7,31.4
48495,2730.0,168273.0,"7,603","7,893",8.7,27.7
48497,68210.0,4295797.0,"61,025","64,455",10.4,30.9
48499,24710.0,1220803.0,"42,774","44,227",11.7,30.1
48501,3590.0,241975.0,"8,196","8,488",8.6,26.7
48503,11410.0,674295.0,"18,369","18,152",10.9,27.1
48505,14350.0,508147.0,"14,358","14,349",8.3,26.3
48507,3970.0,138867.0,"12,148","12,023",8.7,27.4
49001,2220.0,100555.0,"6,462","6,463",7.9,25.7
49003,19450.0,990680.0,"50,807","53,139",9.9,33.5
49005,41720.0,2153836.0,"117,198","122,753",5.6,21.8
49007,7730.0,393672.0,"20,935","20,399",9.6,26.6
49009,420.0,21221.0,"1,138","1,095",10.1,26.1
49011,146130.0,9368009.0,"322,796","342,281",7.4,25.0
49013,7900.0,529513.0,"20,010","20,337",8.0,27.6
49015,5790.0,296960.0,"10,738","10,216",8.7,25.8
49019,4810.0,244894.0,"9,332","9,579",7.8,22.3
49021,15420.0,694118.0,"46,632","49,937",6.8,23.3
49023,3190.0,155857.0,"10,255","11,010",10.2,28.0
49025,2370.0,104983.0,"7,200","7,334",9.8,26.1
49027,3560.0,174454.0,"12,594","12,694",9.3,31.3
49029,5660.0,442999.0,"10,240","11,437",8.3,22.0
49033,440.0,20980.0,"2,260","2,319",8.7,26.4
49035,453160.0,28095988.0,"1,080,761","1,121,354",7.2,25.4
49037,7250.0,364920.0,"14,988","16,895",10.6,26.7
49039,5260.0,234421.0,"28,183","29,409",7.9,25.4
49041,6310.0,300963.0,"20,823","21,267",9.5,29.9
49043,18340.0,2414450.0,"38,387","40,307",4.2,14.4
49045,23600.0,1279522.0,"60,749","64,833",9.2,31.7
49047,17840.0,1194294.0,"35,737","36,373",8.0,27.6
49049,212990.0,13774686.0,"552,386","592,299",5.5,24.4
49051,32350.0,2719244.0,"26,609","30,528",6.5,23.0
49053,61070.0,3327540.0,"147,628","160,245",7.8,23.7
49055,690.0,29447.0,"2,728","2,702",8.5,22.8
49057,102650.0,5391457.0,"238,528","247,560",8.3,28.4
50001,26050.0,1622398.0,"36,903","36,959",6.7,23.0
50003,21390.0,1159467.0,"36,741","36,191",8.8,24.1
50005,17750.0,802792.0,"31,112","30,333",8.2,28.3
50007,85090.0,5896147.0,"159,933","161,531",6.5,19.8
50009,2790.0,100589.0,"6,188","6,176",10.2,29.8
50011,31000.0,1614508.0,"48,304","48,915",8.1,27.5
50013,3830.0,233734.0,"6,986","6,919",7.4,26.8
50015,16580.0,973268.0,"25,089","25,333",7.0,25.2
50017,31210.0,1647194.0,"28,873","28,919",7.7,26.6
50019,18620.0,767270.0,"27,180","26,863",9.3,28.5
50021,33170.0,1653395.0,"60,574","59,310",9.4,29.5
50023,34820.0,1952545.0,"59,223","58,504",8.3,23.0
50025,27030.0,1336858.0,"43,887","43,145",7.5,23.4
50027,31170.0,1713915.0,"56,147","55,496",8.1,24.0
51001,14630.0,623367.0,"33,012","32,947",13.6,34.7
51003,81330.0,6661279.0,"102,799","106,878",7.6,22.6
51005,10170.0,463708.0,"16,193","15,595",11.0,33.0
51007,8110.0,393922.0,"12,687","12,913",11.8,29.0
51009,16960.0,784608.0,"32,209","31,633",12.7,29.4
51011,14080.0,588652.0,"15,239","15,475",11.6,29.3
51013,141940.0,18407851.0,"225,187","230,050",4.2,16.1
51015,65700.0,3315875.0,"74,113","74,997",11.6,34.0
51017,5140.0,239131.0,"4,608","4,476",10.9,28.7
51019,87350.0,4812693.0,"76,192","77,960",11.1,33.1
51021,11450.0,522636.0,"6,685","6,513",10.0,30.9
51023,43920.0,2248824.0,"33,040","33,231",11.1,25.6
51025,17660.0,692853.0,"16,636","16,243",12.0,35.9
51027,11380.0,487785.0,"23,691","22,178",14.6,31.8
51029,20930.0,931375.0,"17,142","17,048",14.3,33.5
51031,59220.0,2834637.0,"55,102","54,952",11.0,31.5
51033,34360.0,2008008.0,"29,294","30,178",10.5,29.6
51035,22010.0,856694.0,"29,856","29,531",12.3,29.1
51036,43940.0,2929285.0,"7,106","7,071",14.2,35.2
51037,15010.0,606122.0,"12,285","12,129",12.0,33.5
51041,222550.0,13550587.0,"327,985","339,009",9.1,26.0
51043,21600.0,1348113.0,"14,269","14,374",10.7,26.8
51045,9640.0,454505.0,"5,191","5,158",10.7,27.8
51047,59400.0,3799790.0,"48,462","50,083",10.6,31.8
51049,23720.0,1326267.0,"9,834","9,652",13.8,32.1
51051,8580.0,342362.0,"15,464","14,968",10.4,35.1
51053,39540.0,1653662.0,"28,228","28,144",11.4,32.7
51057,5860.0,287284.0,"11,180","11,123",14.1,32.7
51059,704180.0,75310659.0,"1,132,543","1,138,652",6.2,20.3
51061,72950.0,6462792.0,"67,302","69,069",10.3,25.5
51063,18270.0,889195.0,"15,533","15,731",9.5,26.5
51065,23230.0,1504111.0,"25,851","26,271",11.1,27.6
51067,56950.0,2928686.0,"56,298","56,069",11.1,28.4
51069,65590.0,3861100.0,"81,316","84,421",9.3,31.7
51071,8740.0,404240.0,"16,946","16,857",10.6,30.3
51073,17980.0,979106.0,"36,806","37,214",11.1,34.5
51075,48620.0,4445211.0,"21,637","22,668",11.5,28.4
51077,13250.0,498272.0,"15,230","15,107",11.0,30.3
51079,13460.0,953340.0,"18,894","19,371",9.9,27.9
51081,7620.0,284529.0,"11,644","11,706",14.1,32.7
51083,20040.0,844417.0,"35,393","34,992",15.9,32.4
51085,75680.0,5908191.0,"101,167","104,392",9.4,27.4
51087,193540.0,13335921.0,"319,402","326,501",9.7,27.5
51089,30910.0,1174593.0,"52,659","51,445",15.1,32.3
51091,1350.0,61035.0,"2,223","2,216",12.4,26.3
51093,23450.0,1421023.0,"35,665","36,596",12.6,29.3
51095,47550.0,3746413.0,"70,585","74,404",10.5,25.2
51097,11500.0,570592.0,"7,107","7,159",12.2,30.1
51099,11000.0,754021.0,"24,933","25,984",9.3,28.3
51101,9680.0,540901.0,"16,092","16,334",10.3,26.3
51103,7900.0,489181.0,"11,106","10,972",13.8,29.8
51105,12490.0,498987.0,"25,207","24,179",12.1,29.4
51107,195710.0,22514104.0,"350,678","385,945",6.9,21.6
51109,29820.0,2030608.0,"34,014","35,236",10.9,32.4
51111,18020.0,709619.0,"12,525","12,273",13.2,27.5
51113,29100.0,1602393.0,"13,149","13,078",11.4,29.1
51115,13410.0,760374.0,"8,901","8,782",11.9,27.8
51117,15800.0,686855.0,"31,277","30,892",13.7,30.9
51119,5710.0,310434.0,"10,737","10,778",12.4,26.2
51121,43420.0,2422430.0,"96,812","98,602",6.8,24.2
51125,14370.0,780717.0,"14,798","14,869",12.9,29.7
51127,31730.0,2090178.0,"19,504","21,147",9.9,28.2
51131,3550.0,173370.0,"12,036","12,139",14.6,36.1
51133,9260.0,500647.0,"12,251","12,222",14.8,26.3
51135,13380.0,594969.0,"15,663","15,595",14.0,34.0
51137,53930.0,3150381.0,"34,548","35,533",10.1,28.3
51139,15090.0,649894.0,"23,752","23,654",10.9,28.3
51141,22460.0,873622.0,"18,303","17,923",12.5,30.9
51143,53160.0,2263418.0,"62,678","61,687",14.3,32.0
51145,50630.0,4553112.0,"28,290","28,443",10.7,30.0
51147,13940.0,579282.0,"22,781","23,142",11.4,32.1
51149,52710.0,2275711.0,"37,470","37,845",12.3,33.2
51153,240230.0,17648035.0,"438,531","455,210",7.9,25.5
51155,20000.0,923239.0,"34,512","34,203",13.7,33.0
51157,19680.0,1175200.0,"7,475","7,388",11.7,27.2
51159,8890.0,431438.0,"8,916","8,774",11.6,29.9
51161,101010.0,5993423.0,"93,616","94,031",11.5,26.6
51163,18070.0,918560.0,"22,458","22,392",11.4,24.8
51165,59000.0,2943886.0,"77,784","79,744",9.9,26.4
51167,15480.0,665109.0,"28,265","27,370",11.5,28.9
51169,16840.0,742089.0,"22,626","21,930",14.1,31.2
51171,28580.0,1407405.0,"42,599","43,175",10.5,26.6
51173,19380.0,808644.0,"31,727","31,062",9.7,29.6
51175,20330.0,879754.0,"18,373","18,057",12.6,31.1
51177,100170.0,6304451.0,"127,779","132,010",12.6,32.7
51179,64340.0,4797798.0,"137,071","144,361",8.3,29.6
51181,17960.0,1085373.0,"6,798","6,544",14.0,35.3
51183,17870.0,817509.0,"11,783","11,504",13.5,35.9
51185,17470.0,861395.0,"44,081","42,150",15.3,30.3
51187,35000.0,1950209.0,"38,631","39,155",10.6,29.2
51191,27260.0,1337913.0,"54,721","54,214",13.1,30.0
51193,21590.0,1255399.0,"17,553","17,592",13.5,30.7
51195,16270.0,701880.0,"40,672","39,228",12.1,30.8
51197,17850.0,760628.0,"29,289","29,016",12.1,31.3
51199,89100.0,6340501.0,"66,128","67,976",9.5,26.1
51510,106260.0,9944614.0,"149,819","155,810",6.2,20.1
51520,11760.0,525375.0,"17,486","16,960",10.5,27.3
51530,3650.0,134321.0,"6,661","6,452",9.7,25.9
51540,42150.0,3682280.0,"44,863","46,912",8.3,25.9
51550,174570.0,10222818.0,"230,621","237,940",10.2,32.3
51570,12650.0,630751.0,"17,491","17,772",11.6,26.8
51580,6370.0,289836.0,"5,729","5,518",10.7,26.4
51590,25120.0,1077023.0,"42,683","41,898",15.3,34.1
51595,5660.0,205547.0,"5,661","5,305",13.4,29.7
51600,54760.0,5196101.0,"23,534","24,164",7.5,21.8
51610,41660.0,4200914.0,"13,396","14,014",10.2,27.5
51620,6010.0,264224.0,"8,539","8,306",14.9,34.4
51630,51220.0,3265073.0,"27,748","28,297",8.9,28.8
51640,7200.0,279719.0,"6,914","6,775",10.8,26.0
51650,92460.0,4022431.0,"137,321","135,410",12.4,34.8
51660,25400.0,1263503.0,"51,253","53,078",6.7,24.8
51670,12540.0,519508.0,"22,150","22,735",13.6,31.8
51678,6540.0,408390.0,"7,067","7,045",8.1,26.0
51680,51860.0,2902604.0,"78,204","80,212",11.3,27.1
51683,21900.0,1291305.0,"41,072","41,483",8.2,28.7
51685,37500.0,2248251.0,"15,939","15,915",7.9,28.3
51690,12750.0,513938.0,"13,588","13,445",12.8,33.5
51700,112990.0,5128401.0,"181,551","181,825",12.7,32.3
51710,132370.0,6001226.0,"245,168","245,115",9.2,30.1
51720,2320.0,96891.0,"4,013","3,864",9.6,26.2
51730,33490.0,1392824.0,"32,113","31,882",15.6,41.4
51735,5900.0,468349.0,"12,114","12,017",11.5,24.7
51740,61550.0,2886929.0,"96,185","95,252",14.0,37.2
51750,21220.0,1062492.0,"17,072","17,483",6.9,29.6
51760,202760.0,11995797.0,"213,701","223,170",10.3,30.0
51770,105830.0,5786039.0,"99,084","99,660",11.9,31.9
51775,46660.0,2832708.0,"25,171","25,549",9.3,25.2
51790,18940.0,915860.0,"24,207","24,363",10.2,27.1
51800,65770.0,4101446.0,"85,784","89,273",10.9,31.9
51810,270140.0,17557811.0,"448,604","452,602",8.0,27.9
51820,16090.0,769435.0,"21,112","21,887",9.5,29.7
51830,41530.0,3339605.0,"14,911","15,214",8.9,26.0
51840,13190.0,741608.0,"27,380","27,516",8.9,26.7
53001,12860.0,594381.0,"19,061","19,238",11.0,34.4
53003,9720.0,517758.0,"22,113","22,306",12.9,33.4
53005,95750.0,5690456.0,"184,523","193,686",9.5,31.5
53007,46180.0,2603909.0,"73,955","76,338",9.4,26.7
53009,32030.0,1722010.0,"72,206","74,570",11.4,26.3
53011,203270.0,13407146.0,"442,365","467,018",9.6,29.9
53013,4100.0,216304.0,"4,015","3,938",11.9,30.0
53015,45570.0,2405373.0,"101,784","105,160",11.8,32.1
53017,31030.0,1532425.0,"39,463","41,327",8.6,28.7
53019,4400.0,198641.0,"7,645","7,614",10.7,28.1
53021,40570.0,1995924.0,"86,525","90,160",7.1,30.1
53023,9790.0,505194.0,"2,248","2,247",14.4,33.1
53025,47270.0,2219573.0,"91,772","93,546",9.0,34.3
53027,33620.0,1611425.0,"70,989","71,628",11.6,36.9
53029,36840.0,2402753.0,"78,593","82,636",9.4,27.4
53031,30170.0,1780197.0,"30,052","31,139",11.2,24.5
53033,1048560.0,96902610.0,"2,045,874","2,149,970",6.8,22.2
53035,121520.0,8034035.0,"253,114","264,811",8.7,29.6
53037,27000.0,1362237.0,"41,853","44,866",7.9,28.9
53039,15480.0,827791.0,"20,855","21,301",10.3,27.5
53041,38300.0,1857395.0,"75,126","77,066",9.5,32.8
53043,14410.0,718466.0,"10,281","10,350",10.4,31.2
53045,63370.0,3572681.0,"60,563","62,198",11.1,30.5
53047,23620.0,1060262.0,"41,106","41,554",10.5,28.0
53049,9800.0,461072.0,"20,445","21,249",12.6,31.6
53051,11370.0,560752.0,"12,892","13,123",13.9,28.8
53053,424880.0,25418481.0,"818,619","861,312",9.4,30.0
53055,18340.0,1501987.0,"15,875","16,339",10.2,20.7
53057,80660.0,5039914.0,"118,679","123,681",9.1,26.4
53059,16260.0,1098137.0,"11,258","11,510",9.1,28.1
53061,398810.0,28478569.0,"745,124","787,620",9.9,29.4
53063,219590.0,12234065.0,"479,479","499,072",9.3,29.2
53065,25520.0,1309943.0,"43,340","44,439",10.6,30.6
53067,129970.0,7509862.0,"262,536","275,222",8.8,28.1
53069,22370.0,1131917.0,"4,052","4,139",12.8,31.4
53071,26140.0,1441598.0,"59,497","60,340",10.4,28.0
53073,102830.0,6022122.0,"206,348","216,800",7.9,23.1
53075,31740.0,1659774.0,"46,870","48,851",6.6,22.9
53077,107740.0,5322245.0,"246,911","249,636",10.2,29.6
54001,22170.0,1276632.0,"16,882","16,831",15.3,37.6
54003,61760.0,3170238.0,"108,481","113,525",10.5,34.3
54005,10890.0,536250.0,"24,078","22,816",15.0,35.4
54007,6450.0,264580.0,"14,441","14,471",15.9,32.5
54009,39410.0,2030108.0,"23,708","22,977",16.1,39.0
54011,47400.0,2354276.0,"96,938","95,987",13.5,30.5
54013,6000.0,256763.0,"7,539","7,336",14.0,32.7
54015,5680.0,235701.0,"9,205","8,859",14.6,32.6
54017,3110.0,145183.0,"8,413","8,413",13.0,35.7
54019,31650.0,1396575.0,"45,634","44,323",14.0,35.6
54021,4730.0,196147.0,"8,636","8,249",11.8,39.0
54023,8800.0,343176.0,"11,798","11,732",15.7,38.9
54025,17630.0,758079.0,"35,793","35,279",13.6,34.2
54027,11070.0,455468.0,"23,468","23,301",13.4,33.8
54029,16200.0,745841.0,"30,246","29,590",12.0,34.8
54031,9370.0,374777.0,"14,011","13,889",15.4,37.0
54033,57380.0,3003284.0,"68,955","68,400",14.3,33.7
54035,15640.0,717862.0,"29,231","29,152",13.2,31.7
54037,34820.0,2024109.0,"54,897","56,368",10.1,33.2
54039,88710.0,4839627.0,"191,404","186,241",14.1,32.7
54041,16700.0,777781.0,"16,457","16,309",14.2,35.9
54043,11280.0,498344.0,"21,551","21,232",15.7,39.9
54045,11460.0,554384.0,"35,983","33,700",17.5,40.7
54047,3870.0,151784.0,"20,901","19,141",17.6,42.1
54049,53590.0,3260344.0,"56,725","56,538",10.9,32.6
54051,33330.0,1773798.0,"32,569","31,793",14.0,35.2
54053,15610.0,712907.0,"27,159","26,825",13.2,36.1
54055,19120.0,803275.0,"61,841","60,468",15.5,37.4
54057,15290.0,668975.0,"27,713","27,411",14.1,34.5
54059,7460.0,328158.0,"25,974","24,647",13.2,40.3
54061,65280.0,3767846.0,"101,963","104,622",9.1,28.8
54063,6460.0,255546.0,"13,515","13,370",13.7,30.9
54065,13480.0,646960.0,"17,448","17,632",14.3,32.6
54067,11700.0,513310.0,"25,925","25,311",15.7,38.2
54069,26970.0,1475438.0,"43,673","42,516",12.2,31.4
54071,5870.0,237364.0,"7,415","7,051",14.3,36.0
54073,4900.0,239767.0,"7,592","7,591",13.7,38.8
54075,6190.0,237422.0,"8,676","8,501",13.8,31.4
54077,15700.0,713371.0,"33,695","33,758",10.6,35.9
54079,51780.0,2754276.0,"56,597","56,941",11.7,34.6
54081,30600.0,1527878.0,"78,780","76,601",15.2,35.6
54083,13730.0,566053.0,"29,539","29,006",12.7,34.8
54085,9420.0,432108.0,"10,080","9,875",15.2,35.7
54087,12790.0,606200.0,"14,624","14,208",16.1,36.2
54089,9630.0,398501.0,"13,571","12,872",15.3,36.1
54091,38120.0,2104060.0,"16,984","16,859",11.8,37.0
54093,4570.0,184791.0,"6,924","6,926",13.8,37.8
54095,9650.0,480544.0,"8,982","8,972",13.7,32.6
54097,12010.0,561474.0,"24,629","24,658",12.7,38.2
54099,32860.0,1592603.0,"41,653","40,531",16.5,37.7
54101,3330.0,123228.0,"8,873","8,646",16.7,34.7
54103,8470.0,417488.0,"16,175","15,640",13.0,33.0
54105,4860.0,201611.0,"5,865","5,806",14.8,36.9
54107,43600.0,2097710.0,"86,458","85,643",14.0,35.9
54109,8680.0,376912.0,"22,964","21,763",14.9,38.8
55001,36800.0,1701312.0,"20,494","20,069",12.8,34.0
55003,8760.0,394212.0,"16,068","15,714",11.0,27.3
55005,28450.0,1351042.0,"45,620","45,412",9.0,31.6
55007,14100.0,676491.0,"15,099","14,891",9.5,28.7
55009,152240.0,9104085.0,"254,592","260,401",9.3,28.4
55011,14510.0,731482.0,"13,383","13,099",10.2,32.0
55013,18520.0,857516.0,"15,305","15,213",10.6,28.7
55015,65100.0,3800145.0,"49,683","49,553",8.1,31.3
55017,55350.0,2730273.0,"63,145","63,649",8.2,30.2
55019,35070.0,1771126.0,"34,561","34,557",8.8,34.1
55021,59010.0,3239104.0,"56,572","56,927",8.0,34.7
55023,14760.0,642716.0,"16,423","16,321",9.5,33.1
55025,281060.0,19981448.0,"510,007","531,273",6.3,23.7
55027,94870.0,5735799.0,"88,359","88,068",9.8,31.7
55029,21910.0,1211250.0,"27,822","27,587",10.0,27.5
55031,23010.0,1104682.0,"43,818","43,509",9.8,32.2
55033,73600.0,3833331.0,"44,221","44,704",9.4,32.3
55035,77730.0,4124418.0,"101,819","102,965",8.0,29.2
55037,3690.0,168759.0,"4,509","4,456",11.8,32.0
55039,77760.0,4480760.0,"101,868","102,144",8.7,30.1
55041,10200.0,483154.0,"9,120","9,064",12.5,34.7
55043,27300.0,1287919.0,"51,219","52,214",8.2,31.9
55045,27970.0,1624940.0,"37,099","37,075",10.5,31.4
55047,22410.0,1108400.0,"18,961","18,719",11.4,34.6
55049,30560.0,1722383.0,"23,728","23,654",8.6,31.8
55051,5770.0,243437.0,"5,883","5,726",12.4,29.1
55053,17240.0,828214.0,"20,574","20,562",9.8,32.6
55055,89150.0,5602857.0,"84,576","84,625",7.7,29.4
55057,26860.0,1202247.0,"26,516","26,274",11.6,35.8
55059,112610.0,6099073.0,"167,572","168,183",8.9,32.9
55061,13930.0,752925.0,"20,458","20,405",9.5,33.5
55063,66580.0,3694435.0,"117,073","118,122",8.1,28.3
55065,19210.0,950121.0,"16,735","16,753",9.3,35.3
55067,12750.0,570499.0,"19,550","19,221",9.8,29.9
55069,25660.0,1254526.0,"28,353","27,902",9.5,32.8
55071,54140.0,2919647.0,"80,632","79,536",8.6,30.8
55073,106810.0,5817132.0,"135,242","135,603",9.1,29.5
55075,24690.0,1106494.0,"41,439","40,491",11.5,35.3
55077,26480.0,1258973.0,"15,103","15,067",12.1,34.9
55078,4820.0,185801.0,"4,363","4,533",13.9,42.5
55079,450950.0,23278452.0,"956,717","951,448",10.1,32.9
55081,30260.0,1421951.0,"45,222","45,623",8.9,33.0
55083,30610.0,1530764.0,"37,433","37,430",9.5,30.4
55085,32200.0,1619569.0,"35,658","35,601",10.1,32.8
55087,179410.0,11745239.0,"180,252","184,526",8.5,30.1
55089,97790.0,9496334.0,"87,185","88,314",9.1,27.1
55091,7510.0,372227.0,"7,383","7,307",11.7,34.2
55093,25440.0,1545029.0,"40,714","41,238",8.6,30.3
55095,37910.0,1941068.0,"43,444","43,481",11.0,30.3
55097,67320.0,3633676.0,"70,641","70,447",7.5,33.4
55099,10720.0,455418.0,"13,783","13,517",12.3,34.0
55101,125190.0,7512264.0,"194,775","195,140",10.6,32.9
55103,17180.0,785829.0,"17,778","17,476",9.5,31.8
55105,109250.0,5780640.0,"160,565","161,620",10.2,36.9
55107,20710.0,967898.0,"14,392","14,127",10.1,31.7
55109,66000.0,4232803.0,"85,939","88,029",7.2,26.2
55111,40810.0,2045701.0,"63,044","63,949",10.7,32.5
55113,14670.0,694138.0,"16,509","16,369",11.0,29.7
55115,46100.0,2212608.0,"41,541","41,062",10.1,33.8
55117,68610.0,3855521.0,"114,978","115,427",9.7,29.4
55119,18480.0,834383.0,"20,596","20,439",9.0,34.4
55121,17950.0,900612.0,"29,564","29,633",8.9,29.6
55123,19440.0,898920.0,"30,287","30,814",9.0,32.8
55125,15820.0,826819.0,"21,354","21,435",12.2,27.7
55127,75890.0,4610418.0,"102,965","102,959",7.8,25.1
55129,23060.0,1114166.0,"15,675","15,648",10.5,30.8
55131,112600.0,8792465.0,"132,841","134,296",8.2,29.2
55133,275290.0,21811114.0,"394,059","398,424",7.9,27.5
55135,32220.0,1643569.0,"52,262","51,533",9.9,28.5
55137,35150.0,1787049.0,"24,324","24,162",10.6,32.9
55139,128260.0,7246733.0,"169,518","169,886",8.6,31.9
55141,42490.0,2263856.0,"73,892","73,107",8.1,32.3
56001,17910.0,944777.0,"37,636","38,256",6.9,23.3
56003,13500.0,781958.0,"11,979","12,005",11.7,28.9
56005,20690.0,1513731.0,"48,116","48,803",7.0,34.3
56007,7050.0,421860.0,"15,799","15,618",8.2,28.2
56009,9120.0,602612.0,"14,358","14,191",10.2,28.3
56011,3900.0,256782.0,"7,154","7,464",8.9,25.9
56013,22040.0,1208880.0,"41,010","40,242",9.6,28.3
56015,8810.0,440642.0,"13,547","13,390",9.0,29.9
56017,5830.0,358314.0,"4,840","4,679",11.0,27.0
56019,4570.0,287302.0,"8,619","8,486",8.7,21.1
56021,45400.0,2627094.0,"95,929","98,136",10.1,29.7
56023,7560.0,481695.0,"18,327","19,110",8.6,25.6
56025,36740.0,2511190.0,"81,092","81,039",9.0,29.4
56027,930.0,47788.0,"2,546","2,480",8.4,25.5
56029,14280.0,910960.0,"29,096","29,353",8.0,25.5
56031,4220.0,231733.0,"8,703","8,680",8.8,28.0
56033,14010.0,906831.0,"29,777","30,200",9.8,23.3
56035,4420.0,361629.0,"10,082","9,769",6.9,23.5
56037,19300.0,1311886.0,"45,144","44,165",8.1,31.7
56039,8410.0,2239630.0,"22,319","23,191",4.8,12.7
56041,7540.0,462015.0,"21,006","20,773",9.0,27.9
56043,3930.0,260964.0,"8,442","8,235",12.0,27.7
56045,5780.0,373820.0,"7,163","7,236",10.0,29.2
