STATEFIPS,STATE,ZIPCODE,N1,A00100,Avg
47,TN,38475,250,8869,35.476
47,TN,38476,500,31984,63.968
47,TN,38477,1090,49055,45.00458716
47,TN,38478,7720,354201,45.88095855
47,TN,38481,350,14804,42.29714286
47,TN,38482,830,46192,55.65301205
47,TN,38483,2270,95079,41.88502203
47,TN,38485,2450,104006,42.45142857
47,TN,38486,400,15614,39.035
47,TN,38487,520,30851,59.32884615
47,TN,38488,1060,55658,52.50754717
47,TN,38501,15260,746863,48.94252949
47,TN,38504,520,24335,46.79807692
47,TN,38506,12310,690039,56.05515841
47,TN,38541,650,29958,46.08923077
47,TN,38543,220,8307,37.75909091
47,TN,38544,2850,125034,43.87157895
47,TN,38545,560,20418,36.46071429
47,TN,38547,860,44662,51.93255814
47,TN,38548,320,13948,43.5875
47,TN,38549,1560,74380,47.67948718
47,TN,38551,1560,56070,35.94230769
47,TN,38552,170,6476,38.09411765
47,TN,38553,940,34021,36.19255319
47,TN,38554,320,10860,33.9375
47,TN,38555,7680,360218,46.90338542
47,TN,38556,4410,185181,41.99115646
47,TN,38558,4450,298494,67.07730337
47,TN,38559,500,19630,39.26
47,TN,38560,540,24247,44.90185185
47,TN,38562,2400,94872,39.53
47,TN,38563,1160,53915,46.47844828
47,TN,38564,250,9843,39.372
47,TN,38565,420,15450,36.78571429
47,TN,38567,350,14931,42.66
47,TN,38568,830,29361,35.3746988
47,TN,38569,160,12131,75.81875
47,TN,38570,3840,163241,42.51067708
47,TN,38571,5770,243750,42.24436742
47,TN,38572,5120,215361,42.06269531
47,TN,38573,850,36039,42.39882353
47,TN,38574,3410,149444,43.82521994
47,TN,38575,440,16886,38.37727273
47,TN,38577,440,15957,36.26590909
47,TN,38578,240,10517,43.82083333
47,TN,38579,390,15048,38.58461538
47,TN,38580,810,36920,45.58024691
47,TN,38581,1710,67724,39.60467836
47,TN,38582,580,29551,50.95
47,TN,38583,10040,409930,40.82968127
47,TN,38585,1560,62011,39.75064103
47,TN,38587,510,21887,42.91568627
47,TN,38588,410,14986,36.55121951
28,MS,38601,1030,39581,38.42815534
28,MS,38603,1080,41397,38.33055556
28,MS,38606,6740,320030,47.48219585
28,MS,38610,1290,54071,41.91550388
28,MS,38611,7210,301152,41.76865465
28,MS,38614,6970,275795,39.56886657
28,MS,38617,280,6894,24.62142857
28,MS,38618,5060,223565,44.18280632
28,MS,38619,2010,66572,33.12039801
28,MS,38620,1440,49859,34.62430556
28,MS,38621,580,16024,27.62758621
28,MS,38622,260,8189,31.49615385
28,MS,38623,110,2417,21.97272727
28,MS,38625,350,14975,42.78571429
28,MS,38626,410,21689,52.9
28,MS,38627,490,21164,43.19183673
28,MS,38629,700,26182,37.40285714
28,MS,38631,450,11109,24.68666667
28,MS,38632,11920,824082,69.13439597
28,MS,38633,920,36361,39.52282609
28,MS,38635,6030,210471,34.9039801
28,MS,38637,11900,421347,35.40731092
28,MS,38639,440,9716,22.08181818
28,MS,38641,1000,57848,57.848
28,MS,38642,1070,37734,35.26542056
28,MS,38643,800,22295,27.86875
28,MS,38644,140,4150,29.64285714
28,MS,38645,590,28298,47.96271186
28,MS,38646,1180,50447,42.75169492
28,MS,38647,450,14456,32.12444444
28,MS,38650,1540,64405,41.82142857
28,MS,38651,3660,238433,65.14562842
28,MS,38652,7050,333961,47.37035461
28,MS,38654,24090,1529236,63.48011623
28,MS,38655,16890,1424560,84.34339846
28,MS,38658,990,40484,40.89292929
28,MS,38659,1040,42109,40.48942308
28,MS,38661,800,31299,39.12375
28,MS,38663,4670,196502,42.07751606
28,MS,38664,1270,37623,29.62440945
28,MS,38665,930,36507,39.25483871
28,MS,38666,2690,92134,34.25055762
28,MS,38668,5690,276757,48.63919156
28,MS,38670,450,10932,24.29333333
28,MS,38671,16890,692526,41.00213144
28,MS,38672,6310,430917,68.2911252
28,MS,38673,510,26813,52.5745098
28,MS,38674,400,17153,42.8825
28,MS,38676,2670,86890,32.54307116
28,MS,38680,2970,127114,42.7993266
28,MS,38683,1800,68327,37.95944444
28,MS,38685,560,22028,39.33571429
28,MS,38701,8430,336073,39.86631079
28,MS,38702,270,23134,85.68148148
28,MS,38703,5020,153502,30.57808765
28,MS,38704,420,23462,55.86190476
28,MS,38720,170,6168,36.28235294
28,MS,38721,450,15946,35.43555556
28,MS,38722,180,5151,28.61666667
28,MS,38725,310,14928,48.15483871
28,MS,38726,200,5729,28.645
28,MS,38730,730,40512,55.49589041
28,MS,38732,6810,356338,52.3256975
28,MS,38736,200,6842,34.21
28,MS,38737,1030,31873,30.94466019
28,MS,38740,150,4854,32.36
28,MS,38744,330,14785,44.8030303
28,MS,38746,220,6696,30.43636364
28,MS,38748,1340,57842,43.16567164
28,MS,38751,4670,174722,37.4137045
28,MS,38753,560,27157,48.49464286
28,MS,38754,540,17302,32.04074074
28,MS,38756,2570,107417,41.79649805
28,MS,38759,570,32451,56.93157895
28,MS,38760,290,7367,25.40344828
28,MS,38761,840,23769,28.29642857
28,MS,38762,870,22842,26.25517241
28,MS,38764,190,5591,29.42631579
28,MS,38769,810,25483,31.46049383
28,MS,38771,1180,39452,33.43389831
28,MS,38773,1160,36472,31.44137931
28,MS,38774,950,28292,29.78105263
28,MS,38778,540,18365,34.00925926
28,MS,38801,12200,645969,52.94827869
28,MS,38804,7140,442182,61.9302521
28,MS,38821,4860,240920,49.57201646
28,MS,38824,3230,132251,40.94458204
28,MS,38826,2400,173502,72.2925
28,MS,38827,1140,51148,44.86666667
28,MS,38828,1780,80732,45.35505618
28,MS,38829,6850,288758,42.15445255
28,MS,38833,860,31119,36.18488372
28,MS,38834,10380,486115,46.83188825
28,MS,38838,600,22744,37.90666667
28,MS,38841,1340,52220,38.97014925
28,MS,38843,4440,212767,47.9204955
28,MS,38846,850,32968,38.78588235
28,MS,38847,1270,52580,41.4015748
28,MS,38848,310,13818,44.57419355
28,MS,38849,2340,115571,49.38931624
28,MS,38850,1420,51120,36
28,MS,38851,3550,146721,41.32985915
28,MS,38852,3520,163833,46.54346591
28,MS,38855,1870,83480,44.64171123
28,MS,38856,670,30275,45.18656716
28,MS,38857,1550,77427,49.95290323
28,MS,38858,2850,107169,37.60315789
28,MS,38859,260,9698,37.3
28,MS,38860,2450,80411,32.82081633
28,MS,38862,1120,50507,45.09553571
28,MS,38863,8490,367228,43.25418139
28,MS,38864,590,23559,39.93050847
28,MS,38865,1860,73574,39.55591398
28,MS,38866,5270,309690,58.76470588
28,MS,38868,2290,80257,35.04672489
28,MS,38869,110,4075,37.04545455
28,MS,38870,1080,53026,49.09814815
28,MS,38871,790,36392,46.06582278
28,MS,38873,1060,43325,40.87264151
28,MS,38876,470,19958,42.46382979
28,MS,38878,1120,39310,35.09821429
28,MS,38879,780,20711,26.5525641
28,MS,38901,7390,329610,44.60216509
28,MS,38913,170,5924,34.84705882
28,MS,38914,190,6965,36.65789474
28,MS,38915,1540,59911,38.90324675
28,MS,38916,1840,69593,37.82228261
28,MS,38917,1290,71110,55.12403101
28,MS,38920,250,8829,35.316
28,MS,38921,1820,63338,34.8010989
28,MS,38922,1320,48151,36.4780303
28,MS,38923,440,17103,38.87045455
28,MS,38924,280,9364,33.44285714
28,MS,38925,860,32946,38.30930233
28,MS,38927,460,17415,37.85869565
28,MS,38928,200,7703,38.515
28,MS,38929,490,17543,35.80204082
28,MS,38930,9140,377559,41.30842451
28,MS,38940,870,36490,41.94252874
28,MS,38941,1590,74286,46.72075472
28,MS,38943,320,15913,49.728125
28,MS,38944,160,5898,36.8625
28,MS,38946,150,4404,29.36
28,MS,38947,260,9627,37.02692308
28,MS,38948,850,31148,36.64470588
28,MS,38949,120,4794,39.95
28,MS,38950,110,3309,30.08181818
28,MS,38951,400,14258,35.645
28,MS,38952,210,10826,51.55238095
28,MS,38953,290,11946,41.19310345
28,MS,38954,490,13948,28.46530612
28,MS,38957,290,12033,41.49310345
28,MS,38961,400,13861,34.6525
28,MS,38963,580,18361,31.65689655
28,MS,38965,3830,159197,41.56579634
28,MS,38966,420,10609,25.25952381
28,MS,38967,2780,114243,41.09460432
28,MS,39038,2250,78743,34.99688889
28,MS,39039,1000,51824,51.824
28,MS,39040,1280,57807,45.16171875
28,MS,39041,1610,63404,39.38136646
28,MS,39042,15550,976135,62.77395498
28,MS,39044,1490,64015,42.96308725
28,MS,39045,620,17121,27.61451613
28,MS,39046,12210,541569,44.35454545
28,MS,39047,17120,1264394,73.85478972
28,MS,39051,6190,257676,41.62778675
28,MS,39054,220,6996,31.8
28,MS,39056,11750,705122,60.01038298
28,MS,39057,850,32692,38.46117647
28,MS,39059,4810,196855,40.92619543
28,MS,39062,240,7814,32.55833333
28,MS,39063,1290,37248,28.8744186
28,MS,39066,1840,70284,38.19782609
28,MS,39067,520,19139,36.80576923
28,MS,39069,2050,62987,30.72536585
28,MS,39071,2420,155044,64.0677686
28,MS,39073,8350,426953,51.13209581
28,MS,39074,6020,225548,37.46644518
28,MS,39078,310,11335,36.56451613
28,MS,39079,650,19955,30.7
28,MS,39082,530,22756,42.93584906
28,MS,39083,4030,142505,35.36104218
28,MS,39086,720,21502,29.86388889
28,MS,39090,5010,220551,44.02215569
28,MS,39092,1230,48365,39.32113821
28,MS,39094,1470,61460,41.80952381
28,MS,39095,2720,89472,32.89411765
28,MS,39096,680,22948,33.74705882
28,MS,39097,270,9175,33.98148148
28,MS,39108,700,28021,40.03
28,MS,39110,19740,2313726,117.2100304
28,MS,39111,3870,164311,42.45762274
28,MS,39113,160,4528,28.3
28,MS,39114,3720,161861,43.51102151
28,MS,39116,970,48315,49.80927835
28,MS,39117,3980,164386,41.30301508
28,MS,39119,2160,84338,39.04537037
28,MS,39120,11160,495840,44.43010753
28,MS,39140,850,36067,42.43176471
28,MS,39144,370,10696,28.90810811
28,MS,39145,2130,106547,50.02206573
28,MS,39146,1100,36157,32.87
28,MS,39149,600,23297,38.82833333
28,MS,39150,2170,74464,34.31520737
28,MS,39152,450,19809,44.02
28,MS,39153,1320,63856,48.37575758
28,MS,39154,3720,218254,58.67043011
28,MS,39156,210,10063,47.91904762
28,MS,39157,11290,1172980,103.8954827
28,MS,39159,1070,41254,38.55514019
28,MS,39160,1100,40126,36.47818182
28,MS,39162,90,4510,50.11111111
28,MS,39166,210,6333,30.15714286
28,MS,39167,200,11303,56.515
28,MS,39168,2610,103665,39.7183908
28,MS,39169,1040,26497,25.47788462
28,MS,39170,4410,249374,56.54739229
28,MS,39174,250,8527,34.108
28,MS,39175,2020,76784,38.01188119
28,MS,39176,780,30633,39.27307692
28,MS,39179,500,19760,39.52
28,MS,39180,13740,637621,46.40618632
28,MS,39183,6120,314063,51.31748366
28,MS,39189,1380,49768,36.06376812
28,MS,39191,2980,150809,50.60704698
28,MS,39192,600,22439,37.39833333
28,MS,39194,6210,241021,38.81175523
28,MS,39201,230,29208,126.9913043
28,MS,39202,3020,177633,58.81887417
28,MS,39203,1760,36309,20.63011364
28,MS,39204,6450,153516,23.80093023
28,MS,39206,10500,366276,34.88342857
28,MS,39208,12730,560683,44.04422624
28,MS,39209,11290,300159,26.58627104
28,MS,39211,11350,1086829,95.75585903
28,MS,39212,13380,423721,31.66823617
28,MS,39213,8860,239238,27.0020316
28,MS,39216,1700,151984,89.40235294
28,MS,39218,3010,129091,42.88737542
28,MS,39232,3730,341786,91.63163539
28,MS,39272,6510,286536,44.01474654
28,MS,39301,9470,396241,41.84171067
28,MS,39305,8050,579207,71.95118012
28,MS,39307,6210,183123,29.4884058
28,MS,39320,730,45468,62.28493151
28,MS,39322,730,29553,40.48356164
28,MS,39323,530,21927,41.37169811
28,MS,39325,2540,152599,60.07834646
28,MS,39326,280,11150,39.82142857
28,MS,39327,1490,73604,49.39865772
28,MS,39328,1790,62245,34.77374302
28,MS,39330,1170,63644,54.3965812
28,MS,39332,730,35775,49.00684932
28,MS,39335,1370,60164,43.91532847
28,MS,39336,560,19913,35.55892857
28,MS,39337,680,34459,50.675
28,MS,39338,1210,45291,37.43057851
28,MS,39339,5950,260079,43.7107563
28,MS,39341,2760,93495,33.875
28,MS,39342,760,40072,52.72631579
28,MS,39345,2630,96171,36.56692015
28,MS,39346,840,33963,40.43214286
28,MS,39347,560,24030,42.91071429
28,MS,39348,240,6004,25.01666667
28,MS,39350,9880,424117,42.92682186
28,MS,39352,320,10332,32.2875
28,MS,39354,680,26485,38.94852941
28,MS,39355,2650,118448,44.69735849
28,MS,39356,250,10739,42.956
28,MS,39358,590,20561,34.84915254
28,MS,39359,230,14057,61.1173913
28,MS,39360,1450,51285,35.36896552
28,MS,39361,520,19795,38.06730769
28,MS,39362,990,37203,37.57878788
28,MS,39363,610,22267,36.50327869
28,MS,39364,1240,46203,37.26048387
28,MS,39365,2860,126316,44.16643357
28,MS,39366,530,15468,29.18490566
28,MS,39367,6010,280739,46.71198003
28,MS,39401,16230,562678,34.66900801
28,MS,39402,17320,1303248,75.24526559
28,MS,39421,1280,43730,34.1640625
28,MS,39422,2180,98748,45.29724771
28,MS,39423,930,33626,36.15698925
28,MS,39425,600,25120,41.86666667
28,MS,39426,6290,342267,54.41446741
28,MS,39427,440,17396,39.53636364
28,MS,39428,3800,144562,38.04263158
28,MS,39429,6160,286676,46.53831169
28,MS,39437,4820,244786,50.78547718
28,MS,39439,1800,61947,34.415
28,MS,39440,7470,285940,38.27844712
28,MS,39443,8750,431566,49.32182857
28,MS,39451,1540,81422,52.87142857
28,MS,39452,10240,535715,52.31591797
28,MS,39455,3190,138844,43.52476489
28,MS,39456,530,23060,43.50943396
28,MS,39459,1370,65588,47.87445255
28,MS,39461,210,12586,59.93333333
28,MS,39462,490,19236,39.25714286
28,MS,39464,870,41082,47.22068966
28,MS,39465,9090,484973,53.35236524
28,MS,39466,10320,458386,44.41724806
28,MS,39470,4390,214591,48.88177677
28,MS,39474,2290,80436,35.12489083
28,MS,39475,5110,286255,56.018591
28,MS,39476,2790,131787,47.23548387
28,MS,39477,330,13306,40.32121212
28,MS,39478,700,32992,47.13142857
28,MS,39479,2250,108031,48.01377778
28,MS,39480,1070,50014,46.74205607
28,MS,39481,690,33960,49.2173913
28,MS,39482,4050,243350,60.08641975
28,MS,39483,2090,92466,44.24210526
28,MS,39501,8310,249619,30.03838748
28,MS,39503,21100,1027768,48.70938389
28,MS,39507,7870,404004,51.33468869
28,MS,39520,5310,251062,47.28097928
28,MS,39525,4230,288054,68.09787234
28,MS,39530,3540,128009,36.16073446
28,MS,39531,7790,368540,47.30937099
28,MS,39532,14220,750501,52.7778481
28,MS,39534,840,15359,18.28452381
28,MS,39540,5550,258752,46.62198198
28,MS,39553,7230,355552,49.17731674
28,MS,39556,2830,135416,47.85017668
28,MS,39560,7860,416742,53.02061069
28,MS,39561,730,31457,43.09178082
28,MS,39562,6350,332425,52.3503937
28,MS,39563,5240,199206,38.01641221
28,MS,39564,17570,1140668,64.9213432
28,MS,39565,8160,449106,55.0375
28,MS,39567,3900,226442,58.06205128
28,MS,39571,5960,377103,63.27231544
28,MS,39572,460,18481,40.17608696
28,MS,39573,3090,155824,50.42847896
28,MS,39574,5480,252214,46.02445255
28,MS,39576,2450,122008,49.79918367
28,MS,39577,3790,168609,44.4878628
28,MS,39581,4740,191679,40.43860759
28,MS,39601,8710,421004,48.33570608
28,MS,39629,2350,123903,52.72468085
28,MS,39630,360,11368,31.57777778
28,MS,39631,1260,49375,39.18650794
28,MS,39633,330,12239,37.08787879
28,MS,39638,1220,44634,36.5852459
28,MS,39641,1580,73011,46.20949367
28,MS,39643,490,19639,40.07959184
28,MS,39645,1840,87496,47.55217391
28,MS,39647,420,20570,48.97619048
28,MS,39648,7950,288131,36.24289308
28,MS,39652,2890,102922,35.61314879
28,MS,39653,1090,58257,53.44678899
28,MS,39654,2190,98731,45.0826484
28,MS,39656,330,12964,39.28484848
28,MS,39657,910,40135,44.1043956
28,MS,39661,1110,43568,39.25045045
28,MS,39662,530,25316,47.76603774
28,MS,39663,1060,40147,37.8745283
28,MS,39664,790,41950,53.10126582
28,MS,39665,370,14787,39.96486486
28,MS,39666,4070,214984,52.82162162
28,MS,39667,4600,181730,39.50652174
28,MS,39668,280,11366,40.59285714
28,MS,39669,2040,78761,38.60833333
28,MS,39701,4720,186953,39.60868644
28,MS,39702,9140,381177,41.70426696
28,MS,39705,5970,376837,63.12177554
28,MS,39730,4490,172166,38.34432071
28,MS,39735,1600,67410,42.13125
28,MS,39736,230,6694,29.10434783
28,MS,39739,1140,36160,31.71929825
28,MS,39740,2230,127411,57.13497758
28,MS,39741,590,22610,38.3220339
28,MS,39743,870,27301,31.38045977
28,MS,39744,2110,89316,42.32985782
28,MS,39745,310,17498,56.44516129
28,MS,39746,1300,64318,49.47538462
28,MS,39747,720,27088,37.62222222
28,MS,39750,1190,47598,39.99831933
28,MS,39751,520,23032,44.29230769
28,MS,39752,960,43179,44.978125
28,MS,39755,420,14595,34.75
28,MS,39756,870,24292,27.92183908
28,MS,39759,15470,811914,52.48312864
28,MS,39760,510,38353,75.20196078
28,MS,39762,310,18186,58.66451613
28,MS,39766,1110,50248,45.26846847
28,MS,39767,280,10658,38.06428571
28,MS,39769,750,35339,47.11866667
28,MS,39772,670,21973,32.79552239
28,MS,39773,6610,277921,42.04553707
28,MS,39776,650,23669,36.41384615
13,GA,39813,760,27421,36.08026316
13,GA,39815,640,20058,31.340625
13,GA,39817,3940,131279,33.31954315
13,GA,39819,3990,185675,46.53508772
13,GA,39823,3290,129619,39.39787234
13,GA,39824,140,6074,43.38571429
13,GA,39825,530,22204,41.89433962
13,GA,39826,260,10032,38.58461538
13,GA,39827,1410,62150,44.07801418
13,GA,39828,5820,226953,38.99536082
13,GA,39834,810,39024,48.17777778
13,GA,39836,160,6287,39.29375
13,GA,39837,2130,95549,44.85868545
13,GA,39840,1750,62138,35.50742857
13,GA,39841,300,11509,38.36333333
13,GA,39842,3160,123027,38.93259494
13,GA,39845,2860,124614,43.57132867
13,GA,39846,760,28180,37.07894737
13,GA,39851,810,25127,31.02098765
13,GA,39854,850,29732,34.97882353
13,GA,39859,470,21129,44.95531915
13,GA,39861,330,13582,41.15757576
13,GA,39862,510,20467,40.13137255
13,GA,39866,210,9002,42.86666667
13,GA,39867,170,5291,31.12352941
13,GA,39870,800,31402,39.2525
13,GA,39877,180,7339,40.77222222
13,GA,39885,170,6210,36.52941176
13,GA,39886,560,23072,41.2
13,GA,39897,1320,58677,44.45227273
21,KY,40003,870,44391,51.02413793
21,KY,40004,14070,756116,53.73958778
21,KY,40006,2120,103490,48.81603774
21,KY,40007,120,5402,45.01666667
21,KY,40008,1780,87165,48.96910112
21,KY,40009,380,14139,37.20789474
21,KY,40010,320,34095,106.546875
21,KY,40011,1090,53614,49.18715596
21,KY,40012,260,10847,41.71923077
21,KY,40013,2780,172420,62.02158273
21,KY,40014,9640,864137,89.64076763
21,KY,40019,1710,75312,44.04210526
21,KY,40022,490,43166,88.09387755
21,KY,40023,2560,269103,105.1183594
21,KY,40026,2610,324651,124.3873563
21,KY,40031,9570,648976,67.81358412
21,KY,40033,5350,244776,45.75252336
21,KY,40036,100,3082,30.82
21,KY,40037,1300,57664,44.35692308
21,KY,40040,220,8708,39.58181818
21,KY,40041,170,15661,92.12352941
21,KY,40045,1340,61237,45.69925373
21,KY,40046,780,40138,51.45897436
21,KY,40047,10340,627426,60.6794971
21,KY,40050,700,32382,46.26
21,KY,40051,2020,93010,46.04455446
21,KY,40052,260,10035,38.59615385
21,KY,40055,960,59202,61.66875
21,KY,40056,1690,144605,85.56508876
21,KY,40057,1480,66580,44.98648649
21,KY,40059,9140,1731343,189.4248359
21,KY,40060,490,21094,43.04897959
21,KY,40062,150,5825,38.83333333
21,KY,40065,13710,771537,56.27549234
21,KY,40067,2480,240573,97.00524194
21,KY,40068,1210,86150,71.19834711
21,KY,40069,3820,180434,47.23403141
21,KY,40070,240,10767,44.8625
21,KY,40071,6980,436868,62.58853868
21,KY,40075,500,23806,47.612
21,KY,40076,1230,70272,57.13170732
21,KY,40077,300,17386,57.95333333
21,KY,40078,990,40858,41.27070707
21,KY,40104,460,18895,41.07608696
21,KY,40107,1010,51651,51.13960396
21,KY,40108,5440,297283,54.64761029
21,KY,40109,1270,67488,53.14015748
21,KY,40111,580,23745,40.93965517
21,KY,40115,290,11093,38.25172414
21,KY,40117,1250,59996,47.9968
21,KY,40118,4410,172095,39.02380952
21,KY,40119,790,34517,43.69240506
21,KY,40121,2590,139081,53.6992278
21,KY,40140,320,13033,40.728125
21,KY,40142,970,49941,51.48556701
21,KY,40143,2320,115382,49.73362069
21,KY,40144,740,31758,42.91621622
21,KY,40145,320,10977,34.303125
21,KY,40146,1500,71769,47.846
21,KY,40150,2010,91277,45.41144279
21,KY,40152,310,16229,52.3516129
21,KY,40155,380,10737,28.25526316
21,KY,40157,430,17953,41.75116279
21,KY,40160,10240,403075,39.36279297
21,KY,40162,2670,154134,57.72808989
21,KY,40165,16390,888802,54.22830995
21,KY,40170,110,4210,38.27272727
21,KY,40171,100,4800,48
21,KY,40175,6360,327067,51.42562893
21,KY,40176,480,23333,48.61041667
21,KY,40177,650,26320,40.49230769
21,KY,40178,160,8493,53.08125
21,KY,40202,2180,265444,121.7633028
21,KY,40203,6980,186992,26.78968481
21,KY,40204,7590,564963,74.43517787
21,KY,40205,11810,1184966,100.3358171
21,KY,40206,10490,787403,75.06224976
21,KY,40207,15830,1914450,120.9380922
21,KY,40208,5260,171864,32.67376426
21,KY,40209,260,9396,36.13846154
