FIPS,% Diabetic,# HIV Cases,Infant Mortality Rate,Child Mortality Rate,% Food Insecure,% Limited Access,Household Income,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,Chlamydia Rate,Teen Birth Rate,PCP Ratio,Dentist Ratio,MHP Ratio
31185.0,8.6,10.0,,,11.6,6.6426268502,56687.0,2.8,2.2,6.3761097659,18.1,32.0,7.9,25.2,64.910354921,17.6,218.2,32.475131656,1250.0,1543.0,694.0
32001.0,9.9,17.0,,84.769708957,13.9,7.031349455,50158.0,4.0,3.9,6.6751161808,23.5,31.6,7.4,24.6,82.353177634,17.9,447.2,49.861495845,2031.0,1604.0,1203.0
32003.0,8.7,5700.0,6.0,49.603149264,15.7,2.0279983152,51071.0,3.7,3.8,8.2642412347,21.0,24.9,7.5,21.7,89.868849451,17.4,429.2,44.587982542,1829.0,1779.0,743.0
32005.0,8.4,36.0,,32.343269905,13.6,12.07741345,56613.0,3.7,3.8,8.4476534296,17.8,21.9,6.9,15.9,89.141860119,20.9,191.5,18.873637465,1567.0,1571.0,1096.0
32007.0,8.1,20.0,5.9,50.629375513,9.3,5.5610833999,71354.0,4.2,3.5,6.6200113486,24.3,32.1,8.6,20.1,72.008275636,24.5,281.2,54.201165287,2561.0,3081.0,1940.0
32009.0,10.2,,,,14.9,29.003070328,41075.0,,,,,27.4,4.9,24.3,43.80587484,,,,775.0,832.0,832.0
32011.0,8.5,,,,12.2,24.909819835,66592.0,3.4,,,,26.0,5.9,23.3,0.9058882738,,,30.501089325,,1038.0,
32013.0,7.1,,,88.028169014,10.5,8.8280145391,66290.0,4.0,4.1,6.2636165577,21.6,25.9,8.0,20.2,37.971926428,23.0,657.0,65.122265122,1705.0,2894.0,2480.0
32015.0,7.9,,,,9.2,4.2689984855,69658.0,5.2,,7.2487644152,17.2,29.4,8.7,20.8,84.640692641,16.0,370.3,47.868852459,5941.0,6032.0,2011.0
32017.0,8.9,,,,16.4,34.599082293,44366.0,4.2,2.6,6.2111801242,14.5,24.7,4.0,22.3,66.959775491,15.2,166.5,10.526315789,2703.0,5245.0,2623.0
32019.0,9.6,30.0,4.8,45.452748903,16.3,12.42282619,46526.0,4.1,4.4,7.3744292237,24.9,28.4,6.3,24.8,65.515582917,20.9,265.0,39.439635942,6416.0,4296.0,991.0
32021.0,10.7,,,,17.8,15.714871665,40496.0,4.5,4.3,9.1666666667,26.7,26.9,5.6,28.4,8.7384744342,19.6,558.8,46.464646465,1163.0,2307.0,1154.0
32023.0,10.4,35.0,7.4,50.953971579,17.1,19.402145603,42998.0,5.4,4.7,10.132607956,26.3,29.1,5.4,28.3,20.85286488,13.9,135.0,43.414024321,2387.0,4700.0,1322.0
32027.0,8.8,,,,14.5,3.4867972441,51548.0,4.4,5.0,6.2992125984,26.3,31.0,7.6,20.8,0.6515622686,21.2,103.7,49.920760697,,3439.0,
32029.0,9.3,6.0,,,11.3,1.1671477805,59785.0,3.4,3.5,13.698630137,22.2,25.2,8.6,23.9,1.1970074813,16.0,,,,3942.0,3942.0
32031.0,6.8,833.0,6.0,56.233041829,15.0,5.2270347824,53565.0,3.6,3.5,8.1679543504,18.3,22.2,7.3,15.7,91.861312223,20.5,377.1,39.433167214,1419.0,1583.0,479.0
32033.0,8.7,10.0,,,12.8,14.262537241,52588.0,5.4,2.6,6.9711538462,20.0,24.8,6.9,23.9,59.302093719,13.3,368.5,56.284153005,1435.0,3352.0,305.0
32510.0,8.8,151.0,4.3,48.905994174,14.9,3.004404427,47476.0,3.6,3.3,6.980208555,21.4,23.0,7.6,17.9,97.052863914,18.2,313.7,50.706422814,1246.0,1202.0,588.0
33001.0,9.8,34.0,,26.26952533,10.0,4.0985038621,57568.0,3.1,3.6,6.5512978986,18.1,29.5,8.6,21.7,87.068965517,16.6,202.2,22.204724409,1471.0,1672.0,220.0
33003.0,9.9,19.0,,37.273848095,9.6,0.1769097264,50598.0,3.2,3.4,5.8558558559,17.8,23.8,9.1,20.1,82.054874733,18.0,172.4,20.150053591,1252.0,1759.0,461.0
33005.0,8.8,44.0,5.2,28.405768042,10.6,3.1006418327,52246.0,3.6,3.5,6.0238645112,17.2,25.4,8.5,19.8,75.530687138,16.4,275.9,15.198720108,1397.0,1782.0,368.0
33007.0,11.5,14.0,,41.05427375,12.5,3.7048095678,40917.0,4.3,4.8,7.7511473738,21.5,31.3,8.1,27.4,74.031160188,18.1,137.1,27.948910594,867.0,2000.0,842.0
33009.0,8.7,60.0,5.1,30.954002353,10.4,3.5935434763,55131.0,3.2,3.4,6.3514719001,16.8,26.7,8.5,17.9,88.508494356,18.5,231.0,13.957730283,537.0,1318.0,291.0
33011.0,9.0,494.0,4.6,33.07634181,10.2,3.4391603713,67162.0,3.1,3.1,7.1708992762,16.0,27.2,8.6,21.2,95.971261801,17.6,264.8,19.649366795,1122.0,1351.0,470.0
33013.0,8.4,141.0,5.7,31.765948492,9.8,5.1692654164,64068.0,2.9,3.2,6.4993628076,15.3,27.6,8.5,19.6,91.889105125,15.3,210.5,15.999354648,839.0,1372.0,379.0
33015.0,8.6,203.0,4.9,31.265067502,8.8,5.3167314144,74785.0,3.0,3.1,6.7024693308,15.8,25.7,8.7,19.2,90.730058295,19.7,191.4,11.048349333,1295.0,1511.0,543.0
33017.0,10.2,91.0,6.3,42.830818268,11.2,5.4098763589,59290.0,3.8,3.7,6.5907859079,18.5,30.5,8.2,22.7,91.622747537,16.6,286.8,14.492753623,1364.0,1483.0,566.0
33019.0,9.1,27.0,,44.355732978,10.0,4.5845942009,52114.0,3.5,3.8,8.538961039,19.7,26.6,8.5,23.8,75.3006264,15.2,241.4,30.650496141,1389.0,3070.0,605.0
34001.0,10.1,1444.0,8.2,68.110772526,15.4,10.584338127,51668.0,4.2,4.0,8.739911587,20.1,26.8,6.7,25.5,92.768503983,18.1,411.7,34.02163519,1331.0,1877.0,1131.0
34003.0,7.2,1733.0,3.2,25.988870359,10.1,1.0640776425,81615.0,2.8,2.9,7.8482110805,14.0,20.8,8.9,22.5,99.035372262,17.3,133.6,6.3399395709,798.0,810.0,557.0
34005.0,9.7,807.0,6.0,35.401920918,11.2,4.3245568583,76868.0,3.3,3.5,8.5631768953,14.8,27.0,8.3,24.2,86.495785922,14.8,280.5,16.117811897,1137.0,1427.0,743.0
34007.0,9.7,1693.0,8.4,60.848207899,14.1,4.9578373779,57641.0,4.1,4.1,9.1988436919,19.2,28.3,7.6,26.9,94.84636635,17.2,546.2,36.269640306,988.0,1371.0,486.0
34009.0,11.2,195.0,6.5,41.438753522,13.8,9.0432844161,56520.0,3.7,3.2,6.7448233861,20.7,26.3,7.2,23.4,95.47936051,17.8,199.4,28.74925904,1690.0,1998.0,1296.0
34011.0,11.8,833.0,9.3,74.974455606,16.2,9.2309883409,45850.0,4.3,4.0,9.9787685775,24.1,33.9,6.7,29.1,77.674667618,17.5,590.7,62.837614375,2222.0,1729.0,1829.0
34013.0,9.8,9827.0,7.3,53.72568977,19.2,0.9747761007,53358.0,3.2,3.4,10.496519012,14.8,26.5,6.9,27.1,99.596285057,14.8,664.8,34.458202689,1185.0,1114.0,637.0
34015.0,10.7,385.0,5.1,39.529242656,11.3,8.0024828437,71137.0,3.5,3.6,8.108577633,19.2,28.6,7.9,25.6,89.403305028,18.9,279.7,16.929735234,1821.0,2322.0,1622.0
34017.0,7.6,5241.0,4.8,41.379100897,16.0,0.0436039307,55699.0,4.2,3.4,8.5783749568,16.3,23.6,7.7,25.6,99.599064115,17.4,336.3,34.061247601,1874.0,1706.0,2231.0
34019.0,6.6,285.0,,14.393849593,7.1,2.1426831214,107203.0,2.6,2.5,7.1081737254,12.8,20.6,9.4,18.1,91.50753025,18.1,108.6,4.0950893632,853.0,1250.0,549.0
34021.0,9.6,1556.0,8.6,59.689553722,12.4,3.124379044,70575.0,2.8,2.8,9.1270592691,13.3,23.7,8.1,22.8,97.373626584,15.5,455.9,23.525165017,964.0,1323.0,412.0
34023.0,8.8,1966.0,4.3,33.290885199,10.9,3.6080494199,76515.0,3.0,3.0,8.2511496482,12.3,22.6,8.4,24.7,96.051530021,12.7,228.8,14.951892105,1054.0,1237.0,732.0
34025.0,8.7,1744.0,3.9,27.306331529,10.2,4.3408218048,83424.0,3.0,3.4,7.6755314644,15.8,23.0,8.5,20.4,96.075859006,18.3,195.9,12.472676691,872.0,1049.0,559.0
34027.0,7.9,775.0,3.3,24.927741783,8.0,3.2289591948,99950.0,2.5,2.8,7.5886226706,12.5,21.4,9.1,19.7,95.732069002,17.0,115.5,5.8872087011,984.0,932.0,482.0
34029.0,11.2,577.0,3.5,32.105588414,11.1,10.270571705,59888.0,3.4,3.5,6.3572904053,17.3,26.8,7.7,26.9,90.987517496,15.4,124.9,17.914316861,2044.0,1607.0,950.0
34031.0,8.8,2609.0,4.7,36.542549862,14.5,1.6306133101,57426.0,3.6,3.5,8.6111916498,16.7,23.6,7.8,24.8,99.367550766,15.1,423.0,34.758456191,1740.0,1461.0,1097.0
34033.0,11.6,148.0,8.9,42.391534737,13.9,2.6227240986,58483.0,4.4,3.9,8.3561894313,24.6,32.3,7.9,27.5,81.677587277,14.5,311.7,37.048765041,2436.0,3430.0,1481.0
34035.0,7.8,555.0,3.0,24.402834483,8.3,2.991795035,96947.0,2.5,2.5,8.142010918,9.3,21.3,9.1,21.1,95.233177923,13.7,159.9,10.257489651,934.0,1102.0,486.0
34037.0,8.5,150.0,4.6,32.242809853,8.7,4.0195224619,85747.0,3.4,3.1,7.1267301463,18.4,24.6,8.9,24.2,95.551535859,18.2,111.2,9.4965491413,1992.0,1431.0,879.0
34039.0,8.7,2744.0,5.2,43.772208662,13.2,1.2875526411,64272.0,3.2,3.2,8.1496577104,14.9,23.7,8.1,25.8,99.487417498,15.7,339.9,24.16817463,1435.0,1216.0,687.0
34041.0,9.1,110.0,4.0,26.856318695,10.0,5.1471061142,68011.0,3.6,3.6,7.863333752,18.6,26.6,8.5,24.4,95.513929268,16.3,121.7,14.770817866,1583.0,1491.0,762.0
35001.0,6.3,1045.0,5.8,49.928808135,16.6,6.1613971212,48053.0,3.6,3.5,8.9733263846,17.5,19.7,6.9,16.5,91.944627236,13.0,605.4,47.086119831,1023.0,1338.0,277.0
35003.0,10.0,,,,16.1,44.684933682,32644.0,3.4,4.1,11.111111111,21.3,22.7,3.0,26.6,74.067114094,12.4,,25.337837838,1829.0,3607.0,1202.0
35005.0,10.8,39.0,8.1,62.600364715,16.5,13.177138754,41388.0,4.5,3.6,7.8999434709,21.9,31.0,6.2,26.3,68.280904867,15.3,434.8,71.984655309,1495.0,2992.0,1079.0
35006.0,13.0,51.0,6.7,98.608524159,18.3,19.016826668,36307.0,4.1,4.0,9.3342254935,18.6,32.7,5.2,25.3,58.053136369,12.7,673.2,79.578278452,1708.0,2278.0,506.0
35007.0,9.4,7.0,,99.242150848,16.6,21.265118038,37152.0,4.4,4.1,13.306852036,21.1,25.9,5.3,22.1,80.909090909,16.5,400.8,55.0,2204.0,3274.0,125.0
35009.0,8.9,33.0,5.3,58.441084082,17.0,15.14855494,39186.0,4.2,3.8,8.3012820513,22.6,28.6,5.9,25.9,78.241276666,14.9,578.7,89.700130378,2081.0,1488.0,185.0
35011.0,9.5,,,,14.9,49.155031829,33045.0,,4.6,,19.8,24.6,2.8,29.5,61.96834817,,,60.913705584,1927.0,954.0,136.0
35013.0,7.6,267.0,4.7,54.498834082,16.8,20.924931116,36831.0,3.7,3.4,7.5656881299,15.8,23.8,5.3,19.3,69.435031759,16.4,699.9,63.501991638,1675.0,1958.0,438.0
35015.0,10.5,16.0,5.7,66.132837635,13.3,13.060654952,49865.0,4.7,4.5,7.5749218606,20.9,31.4,6.9,25.5,67.432053354,14.9,312.4,78.965490856,2177.0,3082.0,940.0
35017.0,8.4,24.0,,,15.3,15.178576011,39220.0,4.6,4.4,9.6863834855,18.0,21.8,6.2,21.1,81.537575388,15.7,581.9,66.922216898,1336.0,2444.0,221.0
35019.0,8.0,,,,15.7,21.711899573,29924.0,2.8,3.2,11.184210526,32.8,28.0,5.5,22.8,68.401962876,,521.4,58.230683091,1151.0,2276.0,97.0
35021.0,10.6,,,,13.8,30.434782326,37520.0,,,,,24.9,5.0,27.8,25.323741007,26.0,,,707.0,693.0,693.0
35023.0,8.8,,,,16.4,12.415490936,32993.0,,,7.9365079365,,26.8,6.3,24.3,71.209644463,,396.3,63.636363636,,665.0,582.0
35025.0,8.3,27.0,6.2,66.28627874,14.2,6.7172825777,53556.0,4.0,2.9,8.9791356185,21.2,33.3,7.4,33.9,77.694007138,14.2,480.9,90.440958864,2764.0,4862.0,1047.0
35027.0,8.8,14.0,,77.599586136,14.7,15.761570473,40756.0,2.6,3.0,10.628342246,22.1,21.9,6.3,24.1,81.499731668,18.8,231.4,61.218985976,1692.0,2872.0,188.0
35028.0,7.1,9.0,,,11.8,2.8830038286,110930.0,2.9,2.8,10.474631751,9.5,20.0,8.3,14.9,99.119777159,11.4,209.3,10.409101912,550.0,989.0,539.0
35029.0,9.6,15.0,,,22.9,17.887011253,28040.0,3.4,4.0,8.2865168539,18.8,24.8,4.3,23.2,70.245068739,16.7,587.0,98.976608187,2087.0,3082.0,913.0
35031.0,13.4,78.0,7.8,81.27313264,22.2,33.381280548,27790.0,3.5,3.5,8.213486737,14.4,35.4,2.8,23.0,36.183069434,12.6,1297.0,64.722499169,1217.0,1437.0,673.0
35033.0,10.1,,,,14.4,15.146278188,29263.0,4.7,4.1,9.8360655738,17.1,23.3,6.4,22.7,33.066994468,13.2,318.8,36.219081272,,4704.0,1176.0
35035.0,9.6,46.0,6.5,54.59451871,17.6,19.831309747,41960.0,3.9,3.1,8.8399456932,24.0,23.5,5.2,22.7,64.918413092,14.3,569.3,60.999171957,2064.0,2734.0,435.0
35037.0,9.4,,,142.80150591,15.9,12.628971078,30496.0,5.7,4.2,8.9262613195,27.5,29.7,6.4,27.7,73.398960292,8.2,399.1,92.132505176,1754.0,4331.0,71.0
35039.0,9.0,50.0,5.6,78.672216019,14.1,22.548610747,36716.0,4.5,3.7,11.433558804,21.7,24.6,5.7,21.6,68.58072852,12.6,577.9,71.486513892,2372.0,2357.0,230.0
35041.0,8.3,5.0,,56.651874233,17.7,10.118207956,35322.0,3.4,2.8,7.4775201136,22.6,26.9,6.2,26.5,73.319560617,13.3,411.4,58.301453711,1702.0,2851.0,356.0
35043.0,7.9,74.0,4.7,46.761244281,15.2,13.571941815,56190.0,3.6,3.4,8.520346401,15.5,24.2,6.4,18.7,76.048372998,12.9,367.3,35.278591431,1674.0,2787.0,392.0
35045.0,9.5,64.0,6.0,73.24235155,17.7,13.560472033,44417.0,4.0,3.6,7.2014211533,22.7,30.2,5.9,23.2,43.093875919,12.6,760.1,62.28612509,1737.0,1375.0,580.0
35047.0,9.1,33.0,,63.173688159,16.2,15.730615529,31222.0,5.2,4.4,11.09751122,24.0,21.9,6.0,19.2,70.595039635,14.7,595.3,44.122756225,1256.0,2595.0,118.0
35049.0,5.1,333.0,4.8,51.572546769,14.4,10.481338875,51697.0,3.3,3.5,9.5614198104,16.3,14.2,6.9,11.9,82.245959631,13.6,437.2,45.261811819,1024.0,1218.0,173.0
35051.0,10.7,13.0,,,18.0,20.645153685,29680.0,6.5,3.8,9.272467903,24.5,21.3,5.1,25.1,94.260927594,11.6,269.0,63.78600823,1699.0,1653.0,609.0
35053.0,8.5,9.0,,82.169268694,15.9,17.469344551,32090.0,4.2,3.8,9.2549476135,16.9,26.8,5.9,20.9,57.752154931,13.2,437.4,65.764828304,1600.0,2512.0,977.0
35055.0,7.5,36.0,,52.279771463,17.4,21.068410669,33021.0,4.2,3.8,10.826446281,16.4,18.0,5.2,14.1,78.40422625,14.5,305.1,47.824081193,1057.0,1835.0,157.0
35057.0,9.5,33.0,,83.789880761,17.6,10.518736407,35046.0,5.6,5.0,9.3672966311,33.0,26.0,6.2,25.7,25.428798144,13.0,405.7,49.205147615,16021.0,5239.0,714.0
35059.0,7.6,,,,14.7,13.548526239,37902.0,3.4,3.0,8.6538461538,8.4,27.5,6.5,27.2,54.165750714,,180.5,40.358744395,1477.0,4370.0,137.0
35061.0,8.8,63.0,5.2,47.551117451,15.4,18.747463565,41412.0,4.3,4.4,8.4540702016,22.5,28.9,5.8,23.1,54.468518591,11.9,404.5,50.231328486,3065.0,5449.0,512.0
36001.0,9.7,1098.0,8.0,60.101421148,12.6,4.9551152446,55778.0,2.6,3.3,8.495190529,17.4,25.8,7.9,22.3,89.873242955,18.9,458.0,17.015201339,1039.0,1190.0,369.0
36003.0,10.9,30.0,5.6,38.348153297,11.9,2.86158357,41849.0,3.6,3.3,7.5963718821,21.4,30.6,8.3,23.6,55.144444898,22.2,179.9,19.728879206,2545.0,3701.0,659.0
36005.0,10.4,23474.0,6.5,53.906564667,21.8,0.0611227784,33079.0,4.1,4.0,9.7758279657,18.4,28.0,6.4,28.5,97.807752175,14.4,1208.6,42.026948658,2080.0,2089.0,705.0
36007.0,10.5,348.0,8.3,55.543420601,12.9,4.7636008983,45142.0,3.6,3.7,8.0321009671,19.5,26.8,7.9,21.1,89.236291127,15.0,362.0,22.790757904,1254.0,1580.0,571.0
36009.0,11.2,93.0,7.2,56.412942741,12.3,1.9679054571,40936.0,4.0,2.9,7.4151185138,23.1,28.6,8.3,28.9,63.610443617,12.0,213.9,34.649669319,2037.0,2254.0,1111.0
36011.0,10.5,225.0,7.6,46.706464467,11.1,1.7769179674,48976.0,2.2,3.4,6.5757257782,27.8,28.6,8.6,22.2,68.597705746,22.0,221.2,26.888405347,3459.0,2408.0,736.0
36013.0,9.8,240.0,7.0,43.76292508,12.6,4.146412811,40468.0,4.4,4.1,8.1675497351,23.6,25.9,8.0,26.5,72.757866647,20.5,416.4,32.829923135,1964.0,1848.0,881.0
36015.0,10.7,224.0,6.2,49.365213979,12.9,6.0267842321,45337.0,4.3,5.3,8.2646935641,23.4,30.7,7.7,24.8,76.602499156,15.6,456.6,38.604410589,1389.0,1967.0,503.0
36017.0,10.9,46.0,7.2,37.500275737,11.1,0.5051242082,44328.0,4.1,2.7,6.6630552546,22.6,32.8,8.7,26.7,73.760326485,20.1,262.4,32.736868145,2081.0,2912.0,619.0
36019.0,9.3,280.0,6.9,68.596953019,12.8,7.8440133246,45900.0,3.3,3.6,7.3368099263,16.1,32.5,7.6,25.9,68.539353205,22.9,355.2,20.663637143,1458.0,1943.0,618.0
36021.0,10.2,149.0,9.4,39.714847396,10.0,4.6392341515,57094.0,3.5,4.1,7.601010101,13.6,25.6,8.5,22.2,64.029415494,23.2,188.8,23.088235294,2083.0,2490.0,778.0
36023.0,8.7,28.0,8.5,46.256847231,12.4,2.5256938928,46163.0,3.3,3.7,7.6793721973,21.2,26.6,8.2,22.4,71.294794876,12.9,473.0,17.948717949,1903.0,2721.0,441.0
36025.0,10.5,55.0,,37.690133262,11.5,0.9179782166,43380.0,2.8,2.4,7.3051948052,16.0,26.0,8.6,27.9,57.167569821,12.8,165.0,19.768289719,2364.0,2920.0,994.0
36027.0,9.9,1177.0,5.2,37.985028527,10.2,5.8594353865,69300.0,3.0,3.2,7.1400433327,13.8,26.1,8.3,20.7,85.750685742,18.9,278.8,13.051735191,1316.0,1500.0,458.0
36029.0,9.8,1966.0,8.0,60.772457263,12.9,5.8881653403,51123.0,3.9,3.3,8.2953721166,16.2,28.7,7.7,22.8,94.903921483,18.8,553.6,25.537966856,1256.0,1299.0,508.0
36031.0,10.5,125.0,,36.904082934,11.9,1.9955704364,46337.0,2.4,4.0,8.2107843137,14.0,26.9,8.4,24.1,100.0,18.4,159.1,20.173955062,2435.0,2982.0,745.0
36033.0,10.7,352.0,,59.043030561,13.1,6.6914606228,42672.0,4.0,2.9,7.8825767872,18.7,30.7,7.6,26.4,61.237620884,20.6,148.7,31.183072047,1400.0,3040.0,453.0
36035.0,11.4,67.0,5.2,28.85170225,13.3,3.1981455361,42264.0,6.5,5.3,7.3670886076,18.1,29.4,7.9,23.4,83.270605608,18.6,285.8,30.951647675,2034.0,3412.0,1092.0
36037.0,10.4,66.0,6.6,57.305495597,10.6,1.5750837188,42641.0,4.0,4.2,6.0680151145,18.4,29.2,8.7,23.9,67.171557449,18.3,293.4,22.808499578,2999.0,2831.0,837.0
36039.0,9.6,187.0,,69.630423139,12.1,3.6311905563,50190.0,4.0,2.5,9.2075713827,26.7,30.2,8.1,27.1,74.793279291,19.1,281.5,23.54215918,2863.0,2850.0,1425.0
36041.0,12.1,,,,9.3,6.3232710659,45737.0,,,4.1841004184,,26.7,8.5,24.2,100.0,,293.0,15.834348356,4778.0,,4773.0
36043.0,10.3,46.0,7.6,62.014954463,12.0,4.4035279828,42460.0,3.1,4.5,6.9070373588,19.3,31.0,8.1,24.2,65.655078349,18.8,288.3,24.766495933,2304.0,3209.0,2377.0
36045.0,9.2,339.0,6.3,69.210577402,14.2,5.1914719367,46510.0,3.9,3.6,6.9332199064,26.0,29.6,7.5,26.3,70.229460806,20.0,533.0,45.037957755,2227.0,1245.0,729.0
36047.0,10.2,27273.0,5.5,46.588101742,20.1,0.0030970742,47067.0,3.8,3.6,8.3731428396,13.9,22.7,6.8,25.3,95.978001357,13.5,749.3,29.202732701,1637.0,1672.0,649.0
36049.0,11.6,57.0,,37.8000378,11.6,5.6517248546,45926.0,3.7,3.7,6.2772449869,20.0,27.2,8.0,24.5,55.140842471,20.2,246.1,28.899150901,1702.0,5430.0,503.0
36051.0,10.5,182.0,,34.787986549,10.5,8.8025158766,51901.0,2.6,1.6,6.0427413412,17.0,27.8,8.0,22.4,68.86669827,10.6,214.5,12.116892373,2091.0,2231.0,1578.0
36053.0,9.1,41.0,,31.885721574,10.5,4.8298063595,51057.0,3.2,3.7,6.392329205,22.4,28.2,8.4,23.0,51.105634378,14.5,208.6,16.231673917,1723.0,3016.0,778.0
36055.0,9.5,2140.0,7.4,53.91005108,12.8,6.9273375284,51722.0,3.6,3.4,8.3629774926,18.1,28.6,7.6,21.2,94.266092022,15.3,668.6,26.641886657,994.0,1360.0,526.0
36057.0,9.2,69.0,6.7,51.594040888,13.3,18.607017182,43880.0,3.5,3.3,6.8933177022,30.6,27.2,6.3,23.4,45.602262092,17.7,262.3,38.838348495,1611.0,1610.0,1313.0
36059.0,8.3,2873.0,4.6,29.511367957,7.1,0.4306064797,95395.0,3.1,2.7,8.0593404664,12.1,22.4,9.6,23.0,99.183819424,15.5,235.5,11.095935041,679.0,887.0,406.0
36061.0,6.8,33838.0,4.2,47.188095118,16.2,0.0,71443.0,3.6,3.5,8.637563423,12.9,14.7,7.6,16.0,98.021909699,20.7,727.4,22.651683485,728.0,601.0,151.0
36063.0,11.5,175.0,7.0,43.529123704,12.3,5.2722937624,46752.0,4.2,4.2,8.1781742953,23.0,30.1,7.9,23.7,87.335830997,17.9,428.6,26.723248079,2364.0,1896.0,1066.0
36065.0,9.2,740.0,7.5,47.703353988,12.5,5.6052440475,44031.0,4.0,4.1,8.1180005463,23.2,28.5,7.9,27.6,75.014688477,13.6,321.6,30.550878037,1320.0,1825.0,820.0
36067.0,10.4,929.0,7.0,49.723691807,12.6,5.4817935759,52055.0,3.3,3.7,7.8791375964,16.3,26.9,7.8,24.4,92.222274563,18.6,540.6,27.20410087,1056.0,1394.0,548.0
36069.0,9.0,88.0,6.0,44.863635415,9.7,2.899159407,57846.0,2.4,3.4,6.5929675013,14.5,29.0,8.8,18.2,85.04692813,15.7,252.5,18.427065674,1206.0,1948.0,678.0
36071.0,10.3,999.0,6.0,45.99701641,10.4,4.4654503197,68249.0,3.4,3.1,7.1595669441,20.5,24.5,8.4,24.5,83.789460131,20.7,288.1,22.616054709,1408.0,1539.0,593.0
36073.0,11.0,370.0,,74.786324786,11.9,5.9963509312,43876.0,5.0,3.4,7.0080862534,28.7,30.6,7.9,26.8,73.83112189,13.2,366.5,27.586206897,5355.0,5279.0,2484.0
36075.0,9.8,87.0,6.8,44.905473977,12.8,2.5109940716,46281.0,3.9,3.5,6.822938468,29.7,32.9,8.1,26.9,64.416218297,22.4,208.7,28.741675429,2830.0,2524.0,1036.0
36077.0,9.5,60.0,5.4,35.331007375,11.5,9.611708916,47689.0,4.4,4.0,6.5481002425,17.6,25.2,7.7,22.9,67.548466888,18.3,286.8,10.713661011,964.0,2127.0,629.0
36079.0,8.7,121.0,5.1,29.102981439,6.1,5.4300060928,92014.0,2.4,2.2,8.0518697226,9.7,29.4,9.3,22.3,88.318122555,23.1,109.4,5.5492933322,1811.0,1845.0,407.0
36081.0,9.9,16427.0,4.9,43.786217438,14.0,0.0350682062,56307.0,3.3,3.5,8.211591579,13.2,23.7,8.1,27.1,95.495583941,14.6,562.2,22.683789833,1510.0,1432.0,829.0
36083.0,9.4,244.0,6.6,51.216199164,11.5,5.3954276228,56643.0,3.6,3.6,7.212603594,18.6,24.8,8.1,22.4,73.030000815,21.7,310.9,25.711258689,2023.0,2352.0,734.0
36085.0,10.2,1920.0,4.4,39.95362608,10.5,1.2396048287,68621.0,3.3,3.9,8.1010191847,18.2,27.7,8.8,27.5,98.767520748,17.1,322.5,18.280242648,1077.0,1555.0,592.0
36087.0,10.3,705.0,4.4,35.730415445,9.8,4.9247802871,80132.0,2.5,2.8,6.3915669648,8.5,23.6,8.5,23.6,95.33217619,11.4,260.6,15.447899952,1045.0,1000.0,453.0
36089.0,11.3,289.0,7.1,73.043699187,13.6,6.1297662422,43556.0,5.1,4.3,7.4639322761,26.7,29.4,7.6,25.9,63.797970414,22.5,211.2,22.434493033,1840.0,2666.0,778.0
36091.0,8.6,244.0,4.2,38.614158186,8.7,3.8777718568,69917.0,3.1,2.6,6.6591137966,16.1,26.0,8.9,22.8,88.871028701,20.3,203.5,13.751122642,1284.0,1683.0,783.0
36093.0,12.3,400.0,6.8,55.575743326,11.7,9.6055331429,53978.0,3.8,2.5,8.6846929423,17.9,26.6,7.6,24.2,92.311619821,15.2,475.1,28.160607705,1436.0,1351.0,575.0
36095.0,9.3,38.0,,54.246745195,10.7,2.9360118669,49307.0,3.2,3.2,6.5378900446,25.4,26.5,8.5,24.5,45.946441113,12.2,165.1,15.437392796,4012.0,3184.0,1098.0
36097.0,10.0,,,,9.6,2.0725732907,44080.0,6.0,4.6,6.3667232598,28.7,29.3,8.9,27.4,61.091424522,24.7,367.3,28.971962617,1543.0,4615.0,710.0
36099.0,9.3,143.0,,63.831216825,10.6,1.5850534937,45265.0,5.0,3.7,6.0476004682,23.1,29.1,8.7,25.9,73.836203228,11.2,283.2,24.546973397,3923.0,4426.0,694.0
36101.0,10.4,69.0,5.7,38.09772611,12.4,4.2084422613,46540.0,4.0,3.9,6.9997431287,30.4,30.2,8.0,20.9,51.769875745,17.1,243.3,29.62232606,1651.0,2666.0,705.0
36103.0,7.5,2840.0,4.5,32.646762035,7.3,4.2171071088,84940.0,3.2,3.4,7.7004801476,17.8,22.3,9.1,21.7,95.169719088,18.1,231.2,16.084565229,1346.0,1293.0,475.0
36105.0,10.6,404.0,6.9,50.554656806,13.2,6.3348436437,46928.0,4.4,3.4,9.0909090909,25.8,30.0,7.6,24.0,70.046552413,19.2,365.9,29.933601829,2133.0,2396.0,824.0
36107.0,10.6,33.0,5.7,48.781522408,9.3,2.6242778007,51026.0,3.7,3.6,7.029419422,13.8,31.5,8.9,25.9,73.86405868,20.0,219.9,30.564727796,3606.0,6280.0,798.0
36109.0,8.1,136.0,4.4,29.129041655,13.1,5.827361312,49457.0,2.8,3.4,6.4863154564,12.5,23.8,7.7,24.4,79.033909653,14.4,280.8,7.0154659135,1221.0,2032.0,362.0
