FIPS,STATE,agi_stub,N1,A00100
28107,MS,2,1723,29189388
28107,MS,3,1389,48640687
28107,MS,4,525,31812137
28107,MS,5,244,21077189
28107,MS,6,146,18483635
28107,MS,7,18,16010601
28107,MS,8,0,0
28109,MS,1,4565,13466901
28109,MS,2,5720,96130893
28109,MS,3,4982,179662254
28109,MS,4,2845,174559630
28109,MS,5,1784,153589976
28109,MS,6,1622,207767062
28109,MS,7,196,80701212
28109,MS,8,0,0
28111,MS,1,2163,8626659
28111,MS,2,3063,51962838
28111,MS,3,2974,107871327
28111,MS,4,1753,107813658
28111,MS,5,1016,87546708
28111,MS,6,841,110761632
28111,MS,7,85,30384426
28111,MS,8,0,0
28113,MS,1,2871,13402238
28113,MS,2,4767,78867349
28113,MS,3,2905,103483058
28113,MS,4,1409,86215306
28113,MS,5,711,61119932
28113,MS,6,716,95146008
28113,MS,7,190,79533741
28113,MS,8,0,0
28115,MS,1,10151,41399120
28115,MS,2,13977,241648846
28115,MS,3,11629,408400802
28115,MS,4,5536,340481106
28115,MS,5,3222,278216788
28115,MS,6,3293,434568336
28115,MS,7,1117,508891295
28115,MS,8,0,0
28117,MS,1,537,2469511
28117,MS,2,910,15793830
28117,MS,3,856,30561551
28117,MS,4,374,22984778
28117,MS,5,175,15127251
28117,MS,6,80,10323637
28117,MS,7,11,4324841
28117,MS,8,0,0
28119,MS,1,2109,9568532
28119,MS,2,3364,57311018
28119,MS,3,2572,89459857
28119,MS,4,941,57624910
28119,MS,5,517,44917199
28119,MS,6,425,57204985
28119,MS,7,91,46173817
28119,MS,8,0,0
28121,MS,1,6151,23817148
28121,MS,2,8679,150151441
28121,MS,3,10996,400562478
28121,MS,4,6395,392518471
28121,MS,5,3917,339306165
28121,MS,6,3874,507580103
28121,MS,7,879,386223810
28121,MS,8,0,0
28123,MS,1,1978,6909414
28123,MS,2,2734,47328025
28123,MS,3,2302,81970464
28123,MS,4,1179,71789283
28123,MS,5,537,46257598
28123,MS,6,423,57467623
28123,MS,7,41,11979901
28123,MS,8,0,0
28127,MS,1,2919,11909546
28127,MS,2,4371,74864313
28127,MS,3,4065,146116505
28127,MS,4,2194,135861984
28127,MS,5,1240,106952213
28127,MS,6,997,128746443
28127,MS,7,95,33640041
28127,MS,8,0,0
28129,MS,1,7642,30422003
28129,MS,2,11888,204428622
28129,MS,3,9835,352166184
28129,MS,4,5067,311090725
28129,MS,5,3007,259689164
28129,MS,6,2882,373525126
28129,MS,7,460,173101484
28129,MS,8,0,0
28131,MS,1,3309,13055912
28131,MS,2,4844,82486735
28131,MS,3,4546,163527615
28131,MS,4,2379,146549876
28131,MS,5,1255,107951587
28131,MS,6,902,113615134
28131,MS,7,114,42354772
28131,MS,8,0,0
28133,MS,1,3353,15293549
28133,MS,2,5712,95041717
28133,MS,3,3266,112654172
28133,MS,4,1233,75236420
28133,MS,5,700,60382043
28133,MS,6,705,102673896
28133,MS,7,188,79863314
28133,MS,8,0,0
28135,MS,1,3085,13397750
28135,MS,2,4695,79401190
28135,MS,3,3379,117367002
28135,MS,4,1304,80100732
28135,MS,5,616,53391195
28135,MS,6,518,72684612
28135,MS,7,87,41478110
28135,MS,8,0,0
28137,MS,1,3742,16005693
28137,MS,2,5904,100913410
28137,MS,3,5018,175957486
28137,MS,4,2027,123965495
28137,MS,5,1083,92751610
28137,MS,6,879,113531061
28137,MS,7,132,56479025
28137,MS,8,0,0
28139,MS,1,3426,15372183
28139,MS,2,5038,86794412
28139,MS,3,4288,151203303
28139,MS,4,1957,119579442
28139,MS,5,874,75323016
28139,MS,6,561,76669233
28139,MS,7,84,38707736
28139,MS,8,0,0
28141,MS,1,1890,7674367
28141,MS,2,2877,49294182
28141,MS,3,2634,93943081
28141,MS,4,1334,80800020
28141,MS,5,622,53420150
28141,MS,6,376,50126806
28141,MS,7,37,17620865
28141,MS,8,0,0
28143,MS,1,1464,6333090
28143,MS,2,2981,50904428
28143,MS,3,1908,66124724
28143,MS,4,566,34518491
28143,MS,5,265,22992977
28143,MS,6,253,38400759
28143,MS,7,40,15246928
28143,MS,8,0,0
28145,MS,1,3864,16397500
28145,MS,2,6340,110519168
28145,MS,3,5776,203040853
28145,MS,4,2562,155903292
28145,MS,5,1232,105925473
28145,MS,6,768,103254481
28145,MS,7,139,56092116
28145,MS,8,0,0
28147,MS,1,2885,11007333
28147,MS,2,5116,85668098
28147,MS,3,3368,120690849
28147,MS,4,1645,100299570
28147,MS,5,819,70733278
28147,MS,6,740,99252923
28147,MS,7,93,41001654
28147,MS,8,0,0
28149,MS,1,3943,18250498
28149,MS,2,6593,110647844
28149,MS,3,5142,181640629
28149,MS,4,2516,154729119
28149,MS,5,1556,134656757
28149,MS,6,1792,235668201
28149,MS,7,287,127305421
28149,MS,8,0,0
28151,MS,1,6132,30682771
28151,MS,2,10674,175171416
28151,MS,3,5665,196764772
28151,MS,4,1980,121038840
28151,MS,5,991,85702611
28151,MS,6,972,127096420
28151,MS,7,260,132535720
28151,MS,8,0,0
28153,MS,1,4666,17511354
28153,MS,2,6906,118200121
28153,MS,3,5792,206476015
28153,MS,4,3000,183503239
28153,MS,5,1592,136986751
28153,MS,6,1307,169053101
28153,MS,7,236,107670701
28153,MS,8,0,0
28155,MS,1,1996,7993624
28155,MS,2,2999,50902114
28155,MS,3,2326,82503772
28155,MS,4,1077,65790148
28155,MS,5,458,39086056
28155,MS,6,288,38134577
28155,MS,7,28,9742648
28155,MS,8,0,0
28157,MS,1,1118,5670520
28157,MS,2,1781,29801090
28157,MS,3,1456,51424754
28157,MS,4,573,34708102
28157,MS,5,243,20953968
28157,MS,6,214,27562112
28157,MS,7,40,14521798
28157,MS,8,0,0
28159,MS,1,6812,26265352
28159,MS,2,9635,163800695
28159,MS,3,7121,249434238
28159,MS,4,2983,182603499
28159,MS,5,1494,128865777
28159,MS,6,1174,154128770
28159,MS,7,264,116377632
28159,MS,8,0,0
28161,MS,1,1436,6039167
28161,MS,2,2242,38601415
28161,MS,3,2018,71233987
28161,MS,4,788,48268442
28161,MS,5,367,31752786
28161,MS,6,223,28029600
28161,MS,7,29,10343592
28161,MS,8,0,0
28163,MS,1,3366,14702028
28163,MS,2,5646,94951555
28163,MS,3,3357,116827701
28163,MS,4,1263,76776173
28163,MS,5,679,58656533
28163,MS,6,589,84348118
28163,MS,7,88,39429056
28163,MS,8,0,0
29001,MO,1,2152,8434018
29001,MO,2,2122,35880815
29001,MO,3,1858,66621756
29001,MO,4,1021,62355189
29001,MO,5,491,42306579
29001,MO,6,459,59838244
29001,MO,7,125,60894656
29001,MO,8,0,0
29003,MO,1,858,3329939
29003,MO,2,959,16560653
29003,MO,3,1144,41511961
29003,MO,4,774,47794248
29003,MO,5,465,40005285
29003,MO,6,284,35624134
29003,MO,7,32,13012746
29003,MO,8,0,0
29005,MO,1,489,1794389
29005,MO,2,523,8933970
29005,MO,3,626,22820500
29005,MO,4,356,21848805
29005,MO,5,212,18163901
29005,MO,6,174,23493804
29005,MO,7,38,12365261
29005,MO,8,0,0
29007,MO,1,63,299535
29007,MO,2,62,1099123
29007,MO,3,81,2905924
29007,MO,4,55,3381190
29007,MO,5,21,1779047
29007,MO,6,18,2331890
29007,MO,7,0,0
29007,MO,8,0,0
29009,MO,1,1111,3355357
29009,MO,2,1444,24990730
29009,MO,3,1216,43350984
29009,MO,4,571,35038807
29009,MO,5,265,22972261
29009,MO,6,195,34229430
29009,MO,7,31,12157730
29009,MO,8,0,0
29011,MO,1,153,400467
29011,MO,2,190,3374490
29011,MO,3,196,7036477
29011,MO,4,82,5121495
29011,MO,5,44,3726446
29011,MO,6,22,3987101
29011,MO,7,0,0
29011,MO,8,0,0
29013,MO,1,1129,2911308
29013,MO,2,1228,20998780
29013,MO,3,1250,45317314
29013,MO,4,762,46644962
29013,MO,5,423,36827741
29013,MO,6,255,32466783
29013,MO,7,40,12397379
29013,MO,8,0,0
29015,MO,1,1361,3831330
29015,MO,2,1667,28084687
29015,MO,3,1406,50446380
29015,MO,4,661,40423036
29015,MO,5,257,21902272
29015,MO,6,192,24459198
29015,MO,7,32,11315698
29015,MO,8,0,0
29017,MO,1,320,1047641
29017,MO,2,431,7194507
29017,MO,3,416,14992960
29017,MO,4,212,13107138
29017,MO,5,99,8677576
29017,MO,6,45,5524301
29017,MO,7,0,0
29017,MO,8,0,0
29019,MO,1,6226,22672225
29019,MO,2,6208,107050534
29019,MO,3,6580,237392321
29019,MO,4,4093,252988663
29019,MO,5,2868,248191551
29019,MO,6,3892,518112684
29019,MO,7,1190,524425845
29019,MO,8,0,0
29021,MO,1,8338,36894642
29021,MO,2,10300,176310376
29021,MO,3,10553,377269812
29021,MO,4,5573,342717806
29021,MO,5,3207,276098462
29021,MO,6,2463,321465136
29021,MO,7,578,246670416
29021,MO,8,0,0
29023,MO,1,815,2369955
29023,MO,2,1051,18217162
29023,MO,3,845,29587838
29023,MO,4,344,21150852
29023,MO,5,140,12399131
29023,MO,6,104,15573225
29023,MO,7,19,8999002
29023,MO,8,0,0
29025,MO,1,58,223785
29025,MO,2,79,1327523
29025,MO,3,69,2621936
29025,MO,4,39,2350649
29025,MO,5,11,945217
29025,MO,6,23,3041878
29025,MO,7,0,0
29025,MO,8,0,0
29027,MO,1,13504,53247554
29027,MO,2,15771,273863774
29027,MO,3,16290,582038008
29027,MO,4,8714,536865330
29027,MO,5,4823,413795546
29027,MO,6,3669,471241247
29027,MO,7,630,274021386
29027,MO,8,0,0
29029,MO,1,785,1783820
29029,MO,2,1063,18290076
29029,MO,3,828,29327803
29029,MO,4,403,24505224
29029,MO,5,217,18663973
29029,MO,6,195,27987916
29029,MO,7,36,17172078
29029,MO,8,0,0
29031,MO,1,7379,30110307
29031,MO,2,8348,141550728
29031,MO,3,7593,274263235
29031,MO,4,4904,302730211
29031,MO,5,2928,251396673
29031,MO,6,2527,331156552
29031,MO,7,726,393263671
29031,MO,8,0,0
29033,MO,1,709,2204454
29033,MO,2,809,13880881
29033,MO,3,686,25282965
29033,MO,4,434,26441912
29033,MO,5,217,19042776
29033,MO,6,146,19567792
29033,MO,7,41,18249283
29033,MO,8,0,0
29035,MO,1,3735,13891930
29035,MO,2,4519,77029511
29035,MO,3,3471,123208464
29035,MO,4,1694,103559898
29035,MO,5,793,68145928
29035,MO,6,585,77776180
29035,MO,7,200,83753957
29035,MO,8,0,0
29037,MO,1,5924,22786988
29037,MO,2,7103,122668764
29037,MO,3,8436,307864927
29037,MO,4,6058,374384599
29037,MO,5,4317,373399714
29037,MO,6,3745,477609922
29037,MO,7,449,219045523
29037,MO,8,0,0
29041,MO,1,177,628988
29041,MO,2,145,2506832
29041,MO,3,140,4902070
29041,MO,4,91,5493368
29041,MO,5,53,4516221
29041,MO,6,44,7330976
29041,MO,7,0,0
29041,MO,8,0,0
29043,MO,1,462,1858198
29043,MO,2,627,10785381
29043,MO,3,593,21212767
29043,MO,4,320,19576404
29043,MO,5,151,12958079
29043,MO,6,73,10459931
29043,MO,7,0,0
29043,MO,8,0,0
29045,MO,1,469,1199921
29045,MO,2,528,8987729
29045,MO,3,531,19013857
29045,MO,4,285,17555751
29045,MO,5,162,14385122
29045,MO,6,71,8830190
29045,MO,7,22,7338583
29045,MO,8,0,0
29047,MO,1,5252,20337150
29047,MO,2,5744,99310340
29047,MO,3,7194,263257733
29047,MO,4,4714,292515936
29047,MO,5,3407,295672414
29047,MO,6,3964,518908702
29047,MO,7,803,343109253
29047,MO,8,0,0
29049,MO,1,1202,4309928
29049,MO,2,1268,22104389
29049,MO,3,1590,58333284
29049,MO,4,1231,76757709
29049,MO,5,831,71684986
29049,MO,6,706,90770927
29049,MO,7,63,21522433
29049,MO,8,0,0
29051,MO,1,3338,12775902
29051,MO,2,3955,69302596
29051,MO,3,4864,175963532
29051,MO,4,3129,193320155
29051,MO,5,2018,174521809
29051,MO,6,1930,250201195
29051,MO,7,414,212529719
29051,MO,8,0,0
29053,MO,1,1282,3318255
29053,MO,2,1477,25621380
29053,MO,3,1641,58700120
29053,MO,4,906,56047684
29053,MO,5,469,40321626
29053,MO,6,302,38079405
29053,MO,7,32,9482860
29053,MO,8,0,0
29055,MO,1,151,572986
29055,MO,2,202,3376696
29055,MO,3,177,6401043
29055,MO,4,100,6054604
29055,MO,5,32,2699679
29055,MO,6,23,3655543
29055,MO,7,0,0
29055,MO,8,0,0
29057,MO,1,1695,4765532
29057,MO,2,2043,34848166
29057,MO,3,1788,64049376
29057,MO,4,868,52742168
29057,MO,5,361,30725013
29057,MO,6,214,28207255
29057,MO,7,58,19038862
29057,MO,8,0,0
29059,MO,1,332,877619
29059,MO,2,413,7301377
29059,MO,3,357,12752801
29059,MO,4,145,8763113
29059,MO,5,51,4719742
29059,MO,6,18,3922855
29059,MO,7,0,0
29059,MO,8,0,0
29061,MO,1,740,2010624
29061,MO,2,803,13707918
29061,MO,3,864,31417016
29061,MO,4,499,30578565
29061,MO,5,248,21323728
29061,MO,6,178,25437878
29061,MO,7,0,0
29061,MO,8,0,0
29063,MO,1,1399,4723628
29063,MO,2,1495,25719192
29063,MO,3,1723,61975213
29063,MO,4,1050,65007248
29063,MO,5,621,53715014
29063,MO,6,393,50438582
29063,MO,7,49,15774906
29063,MO,8,0,0
29067,MO,1,61,78228
29067,MO,2,90,1562838
29067,MO,3,64,2252826
29067,MO,4,34,2066116
29067,MO,5,27,2534472
29067,MO,6,0,0
29067,MO,7,0,0
29067,MO,8,0,0
29069,MO,1,1427,5608174
29069,MO,2,1918,32853933
29069,MO,3,1503,53367302
29069,MO,4,690,41878563
29069,MO,5,279,24370381
29069,MO,6,142,18711126
29069,MO,7,32,16707442
29069,MO,8,0,0
29071,MO,1,6021,24732086
29071,MO,2,6596,113092787
29071,MO,3,7336,263619481
29071,MO,4,4746,294024144
29071,MO,5,2979,256144597
29071,MO,6,2522,327300134
29071,MO,7,604,300608523
29071,MO,8,0,0
29073,MO,1,1623,5383431
29073,MO,2,1816,30970008
29073,MO,3,1991,71500385
29073,MO,4,1283,78721409
29073,MO,5,650,55520503
29073,MO,6,390,49350340
29073,MO,7,54,42757018
29073,MO,8,0,0
29075,MO,1,658,1353547
29075,MO,2,679,11689776
29075,MO,3,677,24582708
29075,MO,4,416,25573260
29075,MO,5,195,16696246
29075,MO,6,116,15821613
29075,MO,7,10,3439046
29075,MO,8,0,0
29077,MO,1,23653,90528993
29077,MO,2,31065,533737752
29077,MO,3,28402,1018112450
29077,MO,4,14430,883307649
29077,MO,5,7484,644313298
29077,MO,6,7117,934616769
29077,MO,7,2397,1323872937
29077,MO,8,0,0
29079,MO,1,78,233101
29079,MO,2,90,1531353
29079,MO,3,96,3426163
29079,MO,4,46,2725363
29079,MO,5,20,1915786
29079,MO,6,0,0
29079,MO,7,0,0
29079,MO,8,0,0
29081,MO,1,898,2290622
29081,MO,2,1014,17554122
29081,MO,3,933,33494669
29081,MO,4,458,27868307
29081,MO,5,206,18472541
29081,MO,6,100,12658173
29081,MO,7,12,4299140
29081,MO,8,0,0
29083,MO,1,1644,6077346
29083,MO,2,1841,31536122
29083,MO,3,1866,66954026
29083,MO,4,1076,66068839
29083,MO,5,564,48282350
29083,MO,6,389,49915932
29083,MO,7,77,30387103
29083,MO,8,0,0
29085,MO,1,605,1815608
29085,MO,2,725,12427471
29085,MO,3,535,19023200
29085,MO,4,235,14328565
29085,MO,5,108,9742764
29085,MO,6,41,6434559
29085,MO,7,0,0
29085,MO,8,0,0
29087,MO,1,466,863731
29087,MO,2,499,8408495
29087,MO,3,533,19031696
29087,MO,4,309,18870343
29087,MO,5,177,15501365
29087,MO,6,106,16023086
29087,MO,7,13,5106398
29087,MO,8,0,0
29089,MO,1,1196,3409382
29089,MO,2,1226,21536203
29089,MO,3,1326,47357767
29089,MO,4,857,53036217
29089,MO,5,429,36790800
29089,MO,6,387,51060895
29089,MO,7,63,22439420
29089,MO,8,0,0
29091,MO,1,2455,6522177
29091,MO,2,3146,53899849
29091,MO,3,2607,93620217
29091,MO,4,1250,75979437
29091,MO,5,529,45419141
29091,MO,6,403,52752339
29091,MO,7,153,64432925
29091,MO,8,0,0
29093,MO,1,251,1048570
29093,MO,2,323,5538683
29093,MO,3,271,9819160
29093,MO,4,133,8156775
29093,MO,5,82,7084854
29093,MO,6,52,6389839
29093,MO,7,0,0
29093,MO,8,0,0
29095,MO,1,57237,244224607
29095,MO,2,72409,1254290936
29095,MO,3,83566,3011179739
29095,MO,4,44718,2746654825
29095,MO,5,27087,2340708201
29095,MO,6,27966,3650886912
29095,MO,7,5596,2726871419
29095,MO,8,0,0
29097,MO,1,4871,17883053
29097,MO,2,6545,113476909
29097,MO,3,6706,241469048
29097,MO,4,3627,221246412
29097,MO,5,1728,149262394
29097,MO,6,1297,168199391
29097,MO,7,314,155518392
29097,MO,8,0,0
29099,MO,1,10648,45091786
29099,MO,2,12418,212208478
29099,MO,3,14193,518432837
29099,MO,4,10412,644386708
29099,MO,5,7095,612552991
29099,MO,6,5841,734644758
29099,MO,7,569,217144015
29099,MO,8,0,0
29101,MO,1,4856,18233185
29101,MO,2,5830,100922986
29101,MO,3,6053,218589797
29101,MO,4,3871,238641309
29101,MO,5,2533,218231643
29101,MO,6,1948,247062133
29101,MO,7,211,91047347
29101,MO,8,0,0
29103,MO,1,245,283114
29103,MO,2,230,3992265
29103,MO,3,201,7218483
29103,MO,4,100,6083762
29103,MO,5,33,2833664
29103,MO,6,34,6222411
29103,MO,7,0,0
29103,MO,8,0,0
29105,MO,1,4649,15306906
29105,MO,2,6009,104567474
29105,MO,3,5401,191832276
29105,MO,4,2601,158919323
29105,MO,5,1178,101325492
29105,MO,6,764,99950573
29105,MO,7,236,99142467
29105,MO,8,0,0
29107,MO,1,3786,12424382
29107,MO,2,4385,75098636
29107,MO,3,4722,171259974
29107,MO,4,3123,192524778
29107,MO,5,1969,169661365
29107,MO,6,1529,194444004
29107,MO,7,173,70742441
29107,MO,8,0,0
29109,MO,1,4483,13581821
29109,MO,2,5856,101780404
29109,MO,3,6243,224764552
29109,MO,4,3482,214213789
29109,MO,5,1559,134029828
29109,MO,6,1072,141824655
29109,MO,7,172,90279579
29109,MO,8,0,0
29111,MO,1,807,2432705
29111,MO,2,985,16835055
29111,MO,3,903,32912814
29111,MO,4,503,30633855
29111,MO,5,231,20042189
29111,MO,6,140,18493267
29111,MO,7,13,5279361
29111,MO,8,0,0
29113,MO,1,1638,6384491
29113,MO,2,1963,34218976
29113,MO,3,2267,83275589
29113,MO,4,1533,94916675
29113,MO,5,951,81616119
29113,MO,6,630,79257174
29113,MO,7,39,12468911
29113,MO,8,0,0
29115,MO,1,1292,3701969
29115,MO,2,1377,23908432
29115,MO,3,1376,49412948
29115,MO,4,822,50247636
29115,MO,5,370,31937880
29115,MO,6,255,33374637
29115,MO,7,57,23550922
29115,MO,8,0,0
29117,MO,1,2449,7488899
29117,MO,2,2684,45598260
29117,MO,3,2656,95543780
29117,MO,4,1466,89685504
29117,MO,5,647,56327419
29117,MO,6,465,60164449
29117,MO,7,105,44617276
29117,MO,8,0,0
29119,MO,1,1968,5671551
29119,MO,2,2769,48337649
29119,MO,3,2394,85029843
29119,MO,4,1073,65211799
29119,MO,5,421,35846192
29119,MO,6,283,40514263
29119,MO,7,23,10942114
29119,MO,8,0,0
29121,MO,1,1876,5929538
29121,MO,2,2153,36733448
29121,MO,3,2128,76697536
29121,MO,4,1187,72580658
29121,MO,5,579,49830950
29121,MO,6,362,48018696
29121,MO,7,34,20533192
29121,MO,8,0,0
29123,MO,1,371,1290023
29123,MO,2,464,7900430
29123,MO,3,428,15309239
29123,MO,4,203,12444261
29123,MO,5,91,7818643
29123,MO,6,61,9503232
29123,MO,7,0,0
29123,MO,8,0,0
29125,MO,1,81,116279
29125,MO,2,104,1783015
29125,MO,3,92,3265607
29125,MO,4,56,3469067
29125,MO,5,17,1466858
29125,MO,6,15,1821934
29125,MO,7,0,0
29125,MO,8,0,0
29127,MO,1,327,462531
29127,MO,2,372,6323380
29127,MO,3,423,15265478
29127,MO,4,268,16567375
29127,MO,5,133,11392467
29127,MO,6,77,11390562
29127,MO,7,0,0
29127,MO,8,0,0
29129,MO,1,434,808749
29129,MO,2,455,7819190
29129,MO,3,456,16274750
29129,MO,4,225,13899292
29129,MO,5,97,8585380
29129,MO,6,56,8197094
29129,MO,7,0,0
29129,MO,8,0,0
29131,MO,1,2499,6002954
29131,MO,2,3119,53615130
29131,MO,3,2893,103605812
29131,MO,4,1521,93550879
29131,MO,5,829,71350277
29131,MO,6,783,106077369
29131,MO,7,191,78074471
29131,MO,8,0,0
29133,MO,1,488,1334420
29133,MO,2,699,11849218
29133,MO,3,570,20164266
29133,MO,4,262,16082391
29133,MO,5,122,10452263
29133,MO,6,87,10770845
29133,MO,7,19,5118984
29133,MO,8,0,0
29135,MO,1,1217,3431452
29135,MO,2,1411,24702649
29135,MO,3,1500,53956418
29135,MO,4,965,59588596
29135,MO,5,487,41578397
29135,MO,6,264,33059457
29135,MO,7,16,6271083
29135,MO,8,0,0
29137,MO,1,430,502454
29137,MO,2,507,8600089
29137,MO,3,533,19266905
29137,MO,4,288,17720580
29137,MO,5,122,10306062
29137,MO,6,89,11628575
29137,MO,7,15,5376281
29137,MO,8,0,0
29139,MO,1,936,2588064
29139,MO,2,968,16715977
29139,MO,3,1017,36283191
29139,MO,4,574,35096318
29139,MO,5,295,25619299
29139,MO,6,190,25698206
29139,MO,7,11,3306603
29139,MO,8,0,0
29141,MO,1,4388,12357817
29141,MO,2,5286,90936364
29141,MO,3,4557,161745309
29141,MO,4,2296,140369347
29141,MO,5,1022,88041164
29141,MO,6,749,103417219
29141,MO,7,121,49574198
29141,MO,8,0,0
29143,MO,1,805,3515169
29143,MO,2,1028,17148892
29143,MO,3,823,29412030
29143,MO,4,406,25087003
29143,MO,5,201,17205640
29143,MO,6,169,23888376
29143,MO,7,21,6471831
29143,MO,8,0,0
29145,MO,1,11588,44671778
29145,MO,2,15409,264617278
29145,MO,3,13603,487401910
29145,MO,4,6677,407871984
29145,MO,5,3052,261928252
29145,MO,6,2285,301718167
29145,MO,7,683,291254474
29145,MO,8,0,0
29147,MO,1,1949,5714625
29147,MO,2,1882,31886389
29147,MO,3,2137,77332369
29147,MO,4,1276,78845970
29147,MO,5,679,58328939
29147,MO,6,486,64512063
29147,MO,7,90,28627228
29147,MO,8,0,0
29149,MO,1,914,1962869
29149,MO,2,1081,18320567
29149,MO,3,811,28721983
29149,MO,4,366,22126587
29149,MO,5,139,11893553
29149,MO,6,91,14191291
29149,MO,7,13,3711411
29149,MO,8,0,0
29151,MO,1,4734,15688795
29151,MO,2,5048,87514858
29151,MO,3,5479,197156910
29151,MO,4,3279,202883161
29151,MO,5,2089,179859588
29151,MO,6,1428,189362710
29151,MO,7,199,104289125
29151,MO,8,0,0
29153,MO,1,850,718862
29153,MO,2,1012,17268820
29153,MO,3,809,28767238
29153,MO,4,364,22233326
29153,MO,5,133,12129535
29153,MO,6,56,7035328
29153,MO,7,15,6831299
29153,MO,8,0,0
29155,MO,1,3373,14107199
29155,MO,2,4274,72347093
29155,MO,3,3338,119196635
29155,MO,4,1657,101691329
29155,MO,5,891,76356037
29155,MO,6,722,95413418
29155,MO,7,133,43346349
29155,MO,8,0,0
29157,MO,1,1916,7291863
29157,MO,2,2121,36703839
29157,MO,3,2258,81201410
29157,MO,4,1437,88300051
29157,MO,5,702,60229995
29157,MO,6,496,63838829
29157,MO,7,53,24080729
29157,MO,8,0,0
29159,MO,1,5018,17214602
29159,MO,2,6687,116003413
29159,MO,3,6443,229701311
29159,MO,4,3322,203117115
29159,MO,5,1551,132547392
29159,MO,6,983,128298049
29159,MO,7,163,66874493
29159,MO,8,0,0
29161,MO,1,4876,17763369
29161,MO,2,5549,94545357
29161,MO,3,4890,175820254
29161,MO,4,2631,161952153
29161,MO,5,1377,118278857
29161,MO,6,1276,165617969
29161,MO,7,263,105708430
29161,MO,8,0,0
29163,MO,1,2105,5315433
29163,MO,2,2400,41165139
29163,MO,3,2331,83599946
29163,MO,4,1280,78056481
29163,MO,5,724,62082825
29163,MO,6,445,62505633
29163,MO,7,48,17963186
29163,MO,8,0,0
29165,MO,1,14954,59891004
29165,MO,2,17927,310893512
29165,MO,3,23375,851471191
29165,MO,4,14992,927001973
29165,MO,5,10593,916294992
29165,MO,6,11598,1515921585
29165,MO,7,2128,945337389
29165,MO,8,0,0
29167,MO,1,4897,14587738
29167,MO,2,5866,101283192
29167,MO,3,5513,199560665
29167,MO,4,3139,192120986
29167,MO,5,1424,122382679
29167,MO,6,890,116321030
29167,MO,7,126,50895914
29167,MO,8,0,0
29169,MO,1,3978,14212280
29169,MO,2,5365,93626315
29169,MO,3,5718,206460672
29169,MO,4,2799,171358270
29169,MO,5,1433,122912714
29169,MO,6,915,117061245
29169,MO,7,61,20382851
29169,MO,8,0,0
29171,MO,1,127,379619
29171,MO,2,197,3473728
29171,MO,3,150,5453273
29171,MO,4,71,4256338
29171,MO,5,32,2734553
29171,MO,6,16,2076016
29171,MO,7,0,0
29171,MO,8,0,0
29173,MO,1,4522,17869990
29173,MO,2,4960,84830733
29173,MO,3,4980,180202637
29173,MO,4,2951,182471160
29173,MO,5,1613,138293809
29173,MO,6,990,131576378
29173,MO,7,204,90171771
29173,MO,8,0,0
29175,MO,1,2614,8130995
29175,MO,2,3157,54018186
29175,MO,3,2962,105950095
29175,MO,4,1567,95593675
29175,MO,5,769,66169913
29175,MO,6,526,68148886
29175,MO,7,70,26280478
29175,MO,8,0,0
29177,MO,1,3457,13368605
29177,MO,2,4069,69841238
29177,MO,3,4423,160755447
29177,MO,4,3142,194022179
29177,MO,5,1856,159551824
29177,MO,6,1325,170525790
29177,MO,7,104,35214921
29177,MO,8,0,0
29179,MO,1,476,1233278
29179,MO,2,498,8118218
29179,MO,3,385,13702209
29179,MO,4,194,11811736
29179,MO,5,93,8203870
29179,MO,6,48,7607381
29179,MO,7,0,0
29179,MO,8,0,0
29181,MO,1,1260,4023668
29181,MO,2,1647,27733274
29181,MO,3,1214,42795780
29181,MO,4,537,32713183
29181,MO,5,211,18136374
29181,MO,6,122,15566932
29181,MO,7,22,6049091
29181,MO,8,0,0
29183,MO,1,27839,109962084
29183,MO,2,28873,495743700
29183,MO,3,34877,1277032625
29183,MO,4,25515,1587358806
29183,MO,5,21032,1824727436
29183,MO,6,26591,3495441006
29183,MO,7,4392,1741349102
29183,MO,8,0,0
29185,MO,1,1637,3876012
29185,MO,2,1881,32098926
29185,MO,3,1560,56195244
29185,MO,4,719,43547903
29185,MO,5,322,28014449
29185,MO,6,187,25685054
29185,MO,7,0,0
29185,MO,8,0,0
29186,MO,1,1508,6397231
29186,MO,2,1725,29597835
29186,MO,3,1760,64736854
29186,MO,4,1321,82191756
29186,MO,5,787,67165695
29186,MO,6,501,63742270
29186,MO,7,65,47269456
