,FIPS,agi_stub,N1,MARS1,MARS2,MARS4,NUMDEP,A00100,A02650,total_people,agi_per_person,State,County,"Population Estimate, 2013",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,FOODINSEC_13_15,VLFOODSEC_13_15
9955,31159,2,2770.0,1550.0,880.0,260.0,1500.0,101242.0,103433.0,4810.0,21.04823284823285,NE,Seward,17077.0,7.7,29.4,15.9,6.2
9956,31159,3,1980.0,600.0,1300.0,90.0,1650.0,122764.0,125255.0,4850.0,25.31216494845361,NE,Seward,17077.0,7.7,29.4,15.9,6.2
9957,31159,4,1390.0,110.0,1220.0,0.0,1400.0,118941.0,121291.0,3950.0,30.111645569620254,NE,Seward,17077.0,7.7,29.4,15.9,6.2
9958,31159,5,1430.0,80.0,1340.0,0.0,1440.0,203553.0,210382.0,4200.0,48.465,NE,Seward,17077.0,7.7,29.4,15.9,6.2
9959,31159,6,280.0,0.0,250.0,0.0,230.0,133251.0,139239.0,730.0,182.53561643835616,NE,Seward,17077.0,7.7,29.4,15.9,6.2
9960,31161,1,1910.0,1340.0,310.0,260.0,720.0,22454.0,23058.0,2680.0,8.378358208955223,NE,Sheridan,5236.0,11.3,30.2,15.9,6.2
9961,31161,2,1130.0,490.0,460.0,150.0,760.0,40200.0,41090.0,2170.0,18.525345622119815,NE,Sheridan,5236.0,11.3,30.2,15.9,6.2
9962,31161,3,810.0,270.0,490.0,50.0,520.0,49963.0,50827.0,1770.0,28.22768361581921,NE,Sheridan,5236.0,11.3,30.2,15.9,6.2
9963,31161,4,670.0,100.0,530.0,30.0,620.0,58501.0,59327.0,1780.0,32.86573033707865,NE,Sheridan,5236.0,11.3,30.2,15.9,6.2
9964,31161,5,610.0,50.0,570.0,0.0,510.0,77007.0,78839.0,1700.0,45.298235294117646,NE,Sheridan,5236.0,11.3,30.2,15.9,6.2
9965,31161,6,70.0,0.0,60.0,0.0,50.0,26912.0,28047.0,170.0,158.30588235294118,NE,Sheridan,5236.0,11.3,30.2,15.9,6.2
9966,31163,1,490.0,340.0,110.0,40.0,130.0,5919.0,6222.0,690.0,8.578260869565218,NE,Sherman,3109.0,10.7,33.1,15.9,6.2
9967,31163,2,340.0,180.0,160.0,0.0,180.0,12722.0,13119.0,680.0,18.708823529411763,NE,Sherman,3109.0,10.7,33.1,15.9,6.2
9968,31163,3,240.0,30.0,190.0,0.0,200.0,15531.0,16011.0,610.0,25.46065573770492,NE,Sherman,3109.0,10.7,33.1,15.9,6.2
9969,31163,4,90.0,0.0,80.0,0.0,100.0,7967.0,8239.0,260.0,30.642307692307693,NE,Sherman,3109.0,10.7,33.1,15.9,6.2
9970,31163,5,80.0,0.0,60.0,0.0,30.0,13109.0,13564.0,150.0,87.39333333333333,NE,Sherman,3109.0,10.7,33.1,15.9,6.2
9972,31165,1,4140.0,2720.0,640.0,690.0,1890.0,50794.0,51892.0,5890.0,8.62376910016978,NE,Sioux,1325.0,8.2,32.3,15.9,6.2
9973,31165,2,2460.0,1090.0,980.0,440.0,1880.0,88199.0,89933.0,4930.0,17.89026369168357,NE,Sioux,1325.0,8.2,32.3,15.9,6.2
9974,31165,3,1350.0,380.0,890.0,80.0,1090.0,83783.0,85637.0,3250.0,25.779384615384615,NE,Sioux,1325.0,8.2,32.3,15.9,6.2
9975,31165,4,840.0,100.0,730.0,20.0,700.0,72153.0,73435.0,2260.0,31.926106194690266,NE,Sioux,1325.0,8.2,32.3,15.9,6.2
9976,31165,5,830.0,70.0,720.0,0.0,690.0,114073.0,116943.0,2200.0,51.85136363636364,NE,Sioux,1325.0,8.2,32.3,15.9,6.2
9977,31165,6,180.0,0.0,160.0,0.0,170.0,77597.0,78837.0,490.0,158.36122448979592,NE,Sioux,1325.0,8.2,32.3,15.9,6.2
9978,31167,1,1200.0,830.0,180.0,210.0,480.0,14749.0,15148.0,1670.0,8.831736526946107,NE,Stanton,6090.0,9.5,34.3,15.9,6.2
9979,31167,2,860.0,370.0,320.0,170.0,700.0,30332.0,31133.0,1710.0,17.738011695906433,NE,Stanton,6090.0,9.5,34.3,15.9,6.2
9980,31167,3,540.0,130.0,400.0,0.0,550.0,32905.0,33858.0,1480.0,22.23310810810811,NE,Stanton,6090.0,9.5,34.3,15.9,6.2
9981,31167,4,300.0,40.0,280.0,0.0,310.0,26271.0,27135.0,910.0,28.869230769230768,NE,Stanton,6090.0,9.5,34.3,15.9,6.2
9982,31167,5,240.0,0.0,230.0,0.0,270.0,34784.0,36515.0,730.0,47.64931506849315,NE,Stanton,6090.0,9.5,34.3,15.9,6.2
9983,31167,6,20.0,0.0,20.0,0.0,0.0,7691.0,8105.0,40.0,192.275,NE,Stanton,6090.0,9.5,34.3,15.9,6.2
9984,31169,1,640.0,470.0,160.0,30.0,190.0,7524.0,7877.0,980.0,7.677551020408163,NE,Thayer,5189.0,10.2,30.2,15.9,6.2
9985,31169,2,440.0,230.0,130.0,70.0,220.0,16007.0,16549.0,710.0,22.54507042253521,NE,Thayer,5189.0,10.2,30.2,15.9,6.2
9986,31169,3,320.0,50.0,280.0,0.0,280.0,20980.0,21764.0,890.0,23.573033707865168,NE,Thayer,5189.0,10.2,30.2,15.9,6.2
9987,31169,4,150.0,30.0,130.0,0.0,120.0,13133.0,13684.0,410.0,32.03170731707317,NE,Thayer,5189.0,10.2,30.2,15.9,6.2
9988,31169,5,190.0,0.0,150.0,0.0,170.0,30312.0,31552.0,470.0,64.49361702127659,NE,Thayer,5189.0,10.2,30.2,15.9,6.2
9989,31169,6,30.0,0.0,20.0,0.0,30.0,9390.0,9736.0,70.0,134.14285714285714,NE,Thayer,5189.0,10.2,30.2,15.9,6.2
9990,31171,1,110.0,70.0,30.0,0.0,30.0,1429.0,1537.0,160.0,8.93125,NE,Thomas,700.0,10.0,32.8,15.9,6.2
9991,31171,2,70.0,40.0,40.0,0.0,50.0,2541.0,2710.0,170.0,14.947058823529412,NE,Thomas,700.0,10.0,32.8,15.9,6.2
9992,31171,3,30.0,0.0,20.0,0.0,20.0,1700.0,1761.0,60.0,28.333333333333332,NE,Thomas,700.0,10.0,32.8,15.9,6.2
9993,31171,4,20.0,0.0,20.0,0.0,30.0,1838.0,1910.0,70.0,26.257142857142856,NE,Thomas,700.0,10.0,32.8,15.9,6.2
9994,31171,5,30.0,0.0,20.0,0.0,0.0,3773.0,3964.0,40.0,94.325,NE,Thomas,700.0,10.0,32.8,15.9,6.2
9996,31173,1,1210.0,650.0,130.0,480.0,1140.0,15209.0,15408.0,2050.0,7.419024390243902,NE,Thurston,6870.0,16.8,41.8,15.9,6.2
9997,31173,2,700.0,220.0,190.0,290.0,1000.0,25226.0,25712.0,1600.0,15.76625,NE,Thurston,6870.0,16.8,41.8,15.9,6.2
9998,31173,3,300.0,80.0,190.0,50.0,390.0,18642.0,19116.0,850.0,21.931764705882355,NE,Thurston,6870.0,16.8,41.8,15.9,6.2
9999,31173,4,170.0,0.0,110.0,0.0,190.0,14413.0,15113.0,410.0,35.15365853658537,NE,Thurston,6870.0,16.8,41.8,15.9,6.2
10000,31173,5,170.0,0.0,140.0,0.0,170.0,27084.0,28542.0,450.0,60.18666666666667,NE,Thurston,6870.0,16.8,41.8,15.9,6.2
10002,31175,1,740.0,520.0,130.0,60.0,210.0,9099.0,9509.0,990.0,9.190909090909091,NE,Valley,4197.0,11.6,32.3,15.9,6.2
10003,31175,2,500.0,240.0,270.0,40.0,360.0,17881.0,18460.0,1140.0,15.685087719298245,NE,Valley,4197.0,11.6,32.3,15.9,6.2
10004,31175,3,330.0,50.0,240.0,0.0,280.0,19968.0,20668.0,810.0,24.651851851851852,NE,Valley,4197.0,11.6,32.3,15.9,6.2
10005,31175,4,170.0,0.0,170.0,0.0,140.0,14082.0,14572.0,480.0,29.3375,NE,Valley,4197.0,11.6,32.3,15.9,6.2
10006,31175,5,170.0,0.0,130.0,0.0,130.0,25667.0,26671.0,390.0,65.81282051282051,NE,Valley,4197.0,11.6,32.3,15.9,6.2
10007,31175,6,30.0,0.0,30.0,0.0,30.0,9098.0,9541.0,90.0,101.08888888888889,NE,Valley,4197.0,11.6,32.3,15.9,6.2
10008,31177,1,5480.0,4080.0,570.0,770.0,1700.0,64954.0,66541.0,6920.0,9.386416184971099,NE,Washington,20223.0,8.0,31.5,15.9,6.2
10009,31177,2,4000.0,2120.0,1180.0,650.0,2290.0,147941.0,150336.0,6770.0,21.852437223042838,NE,Washington,20223.0,8.0,31.5,15.9,6.2
10010,31177,3,2890.0,910.0,1680.0,260.0,2230.0,178748.0,181524.0,6500.0,27.499692307692307,NE,Washington,20223.0,8.0,31.5,15.9,6.2
10011,31177,4,2160.0,320.0,1780.0,90.0,2060.0,186885.0,189689.0,5940.0,31.46212121212121,NE,Washington,20223.0,8.0,31.5,15.9,6.2
10012,31177,5,2670.0,170.0,2460.0,0.0,2730.0,356010.0,361435.0,7820.0,45.52557544757033,NE,Washington,20223.0,8.0,31.5,15.9,6.2
10013,31177,6,690.0,0.0,600.0,0.0,710.0,300613.0,306173.0,1910.0,157.3890052356021,NE,Washington,20223.0,8.0,31.5,15.9,6.2
10014,31179,1,7660.0,5640.0,850.0,1100.0,2670.0,92331.0,94358.0,10010.0,9.223876123876124,NE,Wayne,9428.0,6.6,29.6,15.9,6.2
10015,31179,2,5020.0,2460.0,1700.0,830.0,3560.0,180216.0,183804.0,9420.0,19.131210191082804,NE,Wayne,9428.0,6.6,29.6,15.9,6.2
10016,31179,3,3010.0,750.0,2150.0,120.0,2550.0,185319.0,188771.0,7600.0,24.384078947368423,NE,Wayne,9428.0,6.6,29.6,15.9,6.2
10017,31179,4,1960.0,200.0,1700.0,50.0,1800.0,169245.0,172415.0,5400.0,31.341666666666665,NE,Wayne,9428.0,6.6,29.6,15.9,6.2
10018,31179,5,1950.0,110.0,1810.0,0.0,2050.0,256500.0,263763.0,5780.0,44.377162629757784,NE,Wayne,9428.0,6.6,29.6,15.9,6.2
10019,31179,6,460.0,30.0,410.0,0.0,460.0,198220.0,203506.0,1310.0,151.31297709923663,NE,Wayne,9428.0,6.6,29.6,15.9,6.2
10020,31181,1,510.0,340.0,80.0,20.0,150.0,5937.0,6177.0,650.0,9.133846153846154,NE,Webster,3667.0,10.2,32.9,15.9,6.2
10021,31181,2,370.0,190.0,230.0,20.0,250.0,12901.0,13344.0,900.0,14.334444444444445,NE,Webster,3667.0,10.2,32.9,15.9,6.2
10022,31181,3,190.0,30.0,150.0,0.0,150.0,11545.0,11850.0,480.0,24.052083333333332,NE,Webster,3667.0,10.2,32.9,15.9,6.2
10023,31181,4,120.0,0.0,90.0,0.0,120.0,11803.0,12345.0,300.0,39.343333333333334,NE,Webster,3667.0,10.2,32.9,15.9,6.2
10024,31181,5,110.0,0.0,100.0,0.0,80.0,18117.0,19200.0,280.0,64.70357142857142,NE,Webster,3667.0,10.2,32.9,15.9,6.2
10026,31183,1,680.0,480.0,130.0,70.0,190.0,7781.0,8278.0,930.0,8.366666666666667,NE,Wheeler,759.0,9.3,28.1,15.9,6.2
10027,31183,2,510.0,260.0,270.0,0.0,360.0,18404.0,19038.0,1160.0,15.86551724137931,NE,Wheeler,759.0,9.3,28.1,15.9,6.2
10028,31183,3,270.0,30.0,190.0,0.0,240.0,16382.0,17056.0,650.0,25.203076923076924,NE,Wheeler,759.0,9.3,28.1,15.9,6.2
10029,31183,4,210.0,30.0,180.0,0.0,180.0,20503.0,21323.0,570.0,35.97017543859649,NE,Wheeler,759.0,9.3,28.1,15.9,6.2
10030,31183,5,130.0,0.0,140.0,0.0,140.0,18778.0,19861.0,420.0,44.70952380952381,NE,Wheeler,759.0,9.3,28.1,15.9,6.2
10031,31183,6,30.0,0.0,0.0,0.0,0.0,7307.0,7616.0,0.0,inf,NE,Wheeler,759.0,9.3,28.1,15.9,6.2
10032,31185,1,2650.0,1940.0,350.0,350.0,760.0,31662.0,32421.0,3400.0,9.31235294117647,NE,York,13853.0,8.4,33.6,15.9,6.2
10033,31185,2,1700.0,820.0,680.0,160.0,1050.0,62904.0,64545.0,3230.0,19.474922600619195,NE,York,13853.0,8.4,33.6,15.9,6.2
10034,31185,3,1100.0,260.0,780.0,40.0,840.0,67823.0,69438.0,2660.0,25.49736842105263,NE,York,13853.0,8.4,33.6,15.9,6.2
10035,31185,4,760.0,140.0,630.0,0.0,630.0,66006.0,67483.0,2030.0,32.515270935960594,NE,York,13853.0,8.4,33.6,15.9,6.2
10036,31185,5,840.0,50.0,760.0,0.0,720.0,121707.0,127034.0,2290.0,53.147161572052404,NE,York,13853.0,8.4,33.6,15.9,6.2
10037,31185,6,210.0,0.0,170.0,0.0,160.0,88936.0,91966.0,500.0,177.872,NE,York,13853.0,8.4,33.6,15.9,6.2
10038,32003,1,355630.0,227890.0,40170.0,82590.0,229930.0,4756294.0,4838076.0,538160.0,8.83806674594916,NV,Clark,2025096.0,9.2,27.8,8.5,2.9
10039,32003,2,261170.0,123730.0,63450.0,68260.0,234630.0,9302306.0,9387477.0,485260.0,19.169735811729794,NV,Clark,2025096.0,9.2,27.8,8.5,2.9
10040,32003,3,120780.0,45580.0,56370.0,16500.0,95920.0,7418263.0,7488194.0,254240.0,29.17818989930774,NV,Clark,2025096.0,9.2,27.8,8.5,2.9
10041,32003,4,68660.0,17360.0,44600.0,5830.0,54910.0,5923146.0,5975214.0,161470.0,36.68264073821763,NV,Clark,2025096.0,9.2,27.8,8.5,2.9
10042,32003,5,79220.0,13340.0,61380.0,4090.0,66580.0,10548970.0,10659924.0,202680.0,52.047414643773436,NV,Clark,2025096.0,9.2,27.8,8.5,2.9
10043,32003,6,22870.0,4030.0,17360.0,710.0,18600.0,14176579.0,14351757.0,57350.0,247.19405405405405,NV,Clark,2025096.0,9.2,27.8,8.5,2.9
10044,32005,1,6080.0,4280.0,1070.0,660.0,1790.0,74849.0,76713.0,8210.0,9.116808769792936,NV,Douglas,47015.0,8.0,21.4,8.5,2.9
10045,32005,2,4160.0,1920.0,1540.0,630.0,2270.0,151934.0,154068.0,7270.0,20.89876203576341,NV,Douglas,47015.0,8.0,21.4,8.5,2.9
10046,32005,3,2820.0,900.0,1730.0,210.0,1560.0,174710.0,177298.0,5920.0,29.511824324324323,NV,Douglas,47015.0,8.0,21.4,8.5,2.9
10047,32005,4,1980.0,370.0,1530.0,90.0,1220.0,170458.0,172780.0,4650.0,36.65763440860215,NV,Douglas,47015.0,8.0,21.4,8.5,2.9
10048,32005,5,2450.0,240.0,2150.0,30.0,1550.0,328175.0,332982.0,6090.0,53.88752052545156,NV,Douglas,47015.0,8.0,21.4,8.5,2.9
10049,32005,6,640.0,70.0,520.0,0.0,310.0,347591.0,353413.0,1420.0,244.7823943661972,NV,Douglas,47015.0,8.0,21.4,8.5,2.9
10050,32007,1,5890.0,4390.0,590.0,870.0,2220.0,71458.0,72286.0,7790.0,9.173042362002567,NV,Elko,52464.0,8.1,30.3,8.5,2.9
10051,32007,2,3520.0,1750.0,990.0,700.0,2650.0,129153.0,130521.0,6380.0,20.243416927899688,NV,Elko,52464.0,8.1,30.3,8.5,2.9
10052,32007,3,3230.0,1340.0,1460.0,400.0,2630.0,203240.0,204831.0,6890.0,29.497822931785198,NV,Elko,52464.0,8.1,30.3,8.5,2.9
10053,32007,4,3080.0,690.0,2070.0,260.0,3100.0,267207.0,269040.0,7930.0,33.69571248423708,NV,Elko,52464.0,8.1,30.3,8.5,2.9
10054,32007,5,3700.0,340.0,3170.0,160.0,4190.0,491558.0,493021.0,10870.0,45.221527138914446,NV,Elko,52464.0,8.1,30.3,8.5,2.9
10055,32007,6,510.0,20.0,450.0,0.0,480.0,187758.0,192102.0,1400.0,134.11285714285714,NV,Elko,52464.0,8.1,30.3,8.5,2.9
10056,32009,1,130.0,80.0,0.0,20.0,50.0,1529.0,1583.0,130.0,11.761538461538462,NV,Esmeralda,831.0,10.6,25.5,8.5,2.9
10057,32009,2,100.0,60.0,100.0,0.0,70.0,3765.0,3794.0,330.0,11.409090909090908,NV,Esmeralda,831.0,10.6,25.5,8.5,2.9
10058,32009,3,40.0,0.0,0.0,0.0,50.0,2660.0,2705.0,50.0,53.2,NV,Esmeralda,831.0,10.6,25.5,8.5,2.9
10059,32009,4,60.0,0.0,40.0,0.0,20.0,5891.0,6014.0,100.0,58.91,NV,Esmeralda,831.0,10.6,25.5,8.5,2.9
10062,32011,1,930.0,680.0,120.0,140.0,360.0,10453.0,10634.0,1280.0,8.16640625,NV,Eureka,2056.0,8.6,27.2,8.5,2.9
10063,32011,2,480.0,240.0,130.0,90.0,360.0,17681.0,17882.0,860.0,20.559302325581395,NV,Eureka,2056.0,8.6,27.2,8.5,2.9
10064,32011,3,530.0,200.0,250.0,60.0,470.0,32864.0,33125.0,1170.0,28.08888888888889,NV,Eureka,2056.0,8.6,27.2,8.5,2.9
10065,32011,4,490.0,130.0,310.0,40.0,510.0,42476.0,42745.0,1260.0,33.71111111111111,NV,Eureka,2056.0,8.6,27.2,8.5,2.9
10066,32011,5,540.0,70.0,450.0,20.0,580.0,72229.0,72805.0,1550.0,46.59935483870968,NV,Eureka,2056.0,8.6,27.2,8.5,2.9
10067,32011,6,50.0,0.0,40.0,0.0,50.0,25833.0,27134.0,130.0,198.7153846153846,NV,Eureka,2056.0,8.6,27.2,8.5,2.9
10068,32013,1,140.0,100.0,30.0,0.0,70.0,1708.0,1765.0,230.0,7.426086956521739,NV,Humboldt,17336.0,6.8,25.7,8.5,2.9
10069,32013,2,80.0,30.0,80.0,0.0,70.0,2842.0,2888.0,260.0,10.930769230769231,NV,Humboldt,17336.0,6.8,25.7,8.5,2.9
10070,32013,3,40.0,30.0,0.0,0.0,70.0,2839.0,2923.0,100.0,28.39,NV,Humboldt,17336.0,6.8,25.7,8.5,2.9
10071,32013,4,40.0,0.0,20.0,0.0,0.0,4656.0,4849.0,40.0,116.4,NV,Humboldt,17336.0,6.8,25.7,8.5,2.9
10072,32013,5,30.0,0.0,20.0,0.0,40.0,3741.0,3767.0,80.0,46.7625,NV,Humboldt,17336.0,6.8,25.7,8.5,2.9
10074,32015,1,100.0,70.0,0.0,30.0,30.0,1141.0,1184.0,100.0,11.41,NV,Lander,6056.0,7.8,30.4,8.5,2.9
10075,32015,2,60.0,30.0,40.0,0.0,60.0,2305.0,2367.0,170.0,13.558823529411764,NV,Lander,6056.0,7.8,30.4,8.5,2.9
10076,32015,3,40.0,20.0,20.0,0.0,0.0,2537.0,2551.0,60.0,42.28333333333333,NV,Lander,6056.0,7.8,30.4,8.5,2.9
10077,32015,4,40.0,0.0,30.0,0.0,20.0,4245.0,4273.0,80.0,53.0625,NV,Lander,6056.0,7.8,30.4,8.5,2.9
10080,32017,1,520.0,340.0,100.0,120.0,220.0,6155.0,6255.0,760.0,8.098684210526315,NV,Lincoln,5211.0,9.5,25.9,8.5,2.9
10081,32017,2,280.0,130.0,120.0,0.0,190.0,10098.0,10184.0,560.0,18.03214285714286,NV,Lincoln,5211.0,9.5,25.9,8.5,2.9
10082,32017,3,250.0,100.0,170.0,0.0,210.0,15342.0,15463.0,650.0,23.603076923076923,NV,Lincoln,5211.0,9.5,25.9,8.5,2.9
10083,32017,4,160.0,0.0,150.0,0.0,170.0,14129.0,14248.0,470.0,30.061702127659576,NV,Lincoln,5211.0,9.5,25.9,8.5,2.9
10084,32017,5,120.0,0.0,110.0,0.0,130.0,15982.0,16122.0,350.0,45.66285714285714,NV,Lincoln,5211.0,9.5,25.9,8.5,2.9
10086,32019,1,16660.0,10960.0,2870.0,2620.0,7740.0,210338.0,212987.0,24440.0,8.606301145662847,NV,Lyon,51267.0,9.3,29.8,8.5,2.9
10087,32019,2,10950.0,4740.0,4010.0,1980.0,8170.0,394476.0,397878.0,20930.0,18.84739608217869,NV,Lyon,51267.0,9.3,29.8,8.5,2.9
10088,32019,3,6350.0,1870.0,3820.0,620.0,4920.0,390284.0,393276.0,14430.0,27.046708246708246,NV,Lyon,51267.0,9.3,29.8,8.5,2.9
10089,32019,4,3640.0,570.0,2880.0,200.0,2870.0,314488.0,316783.0,9200.0,34.18347826086956,NV,Lyon,51267.0,9.3,29.8,8.5,2.9
10090,32019,5,3190.0,350.0,2810.0,0.0,2540.0,411649.0,415906.0,8510.0,48.372385428907165,NV,Lyon,51267.0,9.3,29.8,8.5,2.9
10091,32019,6,330.0,0.0,270.0,0.0,160.0,113803.0,116474.0,700.0,162.5757142857143,NV,Lyon,51267.0,9.3,29.8,8.5,2.9
10092,32021,1,570.0,360.0,90.0,110.0,260.0,7056.0,7132.0,800.0,8.82,NV,Mineral,4548.0,11.2,28.0,8.5,2.9
10093,32021,2,440.0,220.0,150.0,70.0,260.0,16268.0,16367.0,780.0,20.856410256410257,NV,Mineral,4548.0,11.2,28.0,8.5,2.9
10094,32021,3,250.0,90.0,140.0,20.0,120.0,15360.0,15421.0,490.0,31.346938775510203,NV,Mineral,4548.0,11.2,28.0,8.5,2.9
10095,32021,4,160.0,40.0,130.0,0.0,100.0,13772.0,13837.0,400.0,34.43,NV,Mineral,4548.0,11.2,28.0,8.5,2.9
10096,32021,5,110.0,0.0,100.0,0.0,60.0,15799.0,15955.0,260.0,60.76538461538462,NV,Mineral,4548.0,11.2,28.0,8.5,2.9
10098,32023,1,6340.0,3740.0,1440.0,1070.0,2910.0,79216.0,80450.0,9530.0,8.31227701993704,NV,Nye,42922.0,12.5,31.5,8.5,2.9
10099,32023,2,3480.0,1350.0,1570.0,460.0,2200.0,126086.0,127315.0,6690.0,18.84693572496263,NV,Nye,42922.0,12.5,31.5,8.5,2.9
10100,32023,3,2260.0,750.0,1320.0,200.0,1300.0,138980.0,139987.0,4690.0,29.633262260127932,NV,Nye,42922.0,12.5,31.5,8.5,2.9
10101,32023,4,1460.0,300.0,1090.0,60.0,960.0,126437.0,127188.0,3440.0,36.75494186046512,NV,Nye,42922.0,12.5,31.5,8.5,2.9
10102,32023,5,1460.0,190.0,1200.0,20.0,1070.0,189900.0,190958.0,3660.0,51.885245901639344,NV,Nye,42922.0,12.5,31.5,8.5,2.9
10103,32023,6,160.0,0.0,120.0,0.0,40.0,51429.0,51750.0,280.0,183.675,NV,Nye,42922.0,12.5,31.5,8.5,2.9
10104,32027,1,2800.0,1900.0,330.0,550.0,1230.0,33958.0,34399.0,3790.0,8.959894459102902,NV,Pershing,6847.0,7.8,31.1,8.5,2.9
10105,32027,2,1600.0,730.0,520.0,310.0,1320.0,58102.0,58598.0,3090.0,18.803236245954693,NV,Pershing,6847.0,7.8,31.1,8.5,2.9
10106,32027,3,1330.0,470.0,690.0,180.0,1190.0,82756.0,83469.0,3040.0,27.222368421052632,NV,Pershing,6847.0,7.8,31.1,8.5,2.9
10107,32027,4,1080.0,220.0,770.0,80.0,1110.0,94481.0,95068.0,2870.0,32.92020905923345,NV,Pershing,6847.0,7.8,31.1,8.5,2.9
10108,32027,5,1250.0,130.0,1050.0,50.0,1380.0,164456.0,166055.0,3610.0,45.55567867036011,NV,Pershing,6847.0,7.8,31.1,8.5,2.9
10109,32027,6,150.0,0.0,140.0,0.0,130.0,52018.0,53073.0,410.0,126.87317073170732,NV,Pershing,6847.0,7.8,31.1,8.5,2.9
10110,32029,1,4440.0,3310.0,480.0,610.0,1450.0,58302.0,59041.0,5720.0,10.192657342657343,NV,Storey,3876.0,11.1,26.9,8.5,2.9
10111,32029,2,3670.0,1980.0,890.0,710.0,2270.0,133049.0,134102.0,6030.0,22.06451077943615,NV,Storey,3876.0,11.1,26.9,8.5,2.9
10112,32029,3,2030.0,750.0,1020.0,230.0,1480.0,124695.0,125616.0,4270.0,29.202576112412178,NV,Storey,3876.0,11.1,26.9,8.5,2.9
10113,32029,4,1080.0,210.0,790.0,70.0,790.0,93175.0,94071.0,2580.0,36.11434108527132,NV,Storey,3876.0,11.1,26.9,8.5,2.9
10114,32029,5,1070.0,150.0,910.0,30.0,770.0,138393.0,139768.0,2740.0,50.50839416058394,NV,Storey,3876.0,11.1,26.9,8.5,2.9
10115,32029,6,140.0,0.0,120.0,0.0,90.0,61323.0,62360.0,330.0,185.8272727272727,NV,Storey,3876.0,11.1,26.9,8.5,2.9
10116,32031,1,72160.0,51610.0,7950.0,11750.0,30770.0,921726.0,936596.0,98280.0,9.378571428571428,NV,Washoe,432897.0,7.1,21.8,8.5,2.9
10117,32031,2,45370.0,23230.0,12780.0,8570.0,32790.0,1629699.0,1648313.0,81580.0,19.97669772002942,NV,Washoe,432897.0,7.1,21.8,8.5,2.9
10118,32031,3,24890.0,9470.0,12530.0,2660.0,17900.0,1530870.0,1549162.0,52430.0,29.198359717718862,NV,Washoe,432897.0,7.1,21.8,8.5,2.9
10119,32031,4,15630.0,3790.0,10790.0,950.0,11280.0,1351979.0,1368182.0,36650.0,36.888922237380626,NV,Washoe,432897.0,7.1,21.8,8.5,2.9
10120,32031,5,20720.0,2920.0,17050.0,690.0,16310.0,2782669.0,2825053.0,53330.0,52.17830489405588,NV,Washoe,432897.0,7.1,21.8,8.5,2.9
10121,32031,6,7190.0,940.0,5880.0,160.0,5790.0,3959447.0,4026272.0,18490.0,214.1399134667388,NV,Washoe,432897.0,7.1,21.8,8.5,2.9
10122,32033,1,900.0,640.0,120.0,140.0,390.0,10628.0,10793.0,1270.0,8.368503937007874,NV,White Pine,10004.0,9.2,28.7,8.5,2.9
10123,32033,2,550.0,270.0,180.0,80.0,330.0,20223.0,20437.0,960.0,21.065625,NV,White Pine,10004.0,9.2,28.7,8.5,2.9
10124,32033,3,430.0,160.0,210.0,50.0,300.0,28118.0,28394.0,880.0,31.952272727272728,NV,White Pine,10004.0,9.2,28.7,8.5,2.9
10125,32033,4,270.0,50.0,190.0,40.0,250.0,22820.0,22985.0,680.0,33.55882352941177,NV,White Pine,10004.0,9.2,28.7,8.5,2.9
10126,32033,5,240.0,30.0,210.0,0.0,260.0,30641.0,30938.0,710.0,43.15633802816902,NV,White Pine,10004.0,9.2,28.7,8.5,2.9
10127,32033,6,30.0,0.0,30.0,0.0,20.0,10461.0,10646.0,80.0,130.7625,NV,White Pine,10004.0,9.2,28.7,8.5,2.9
10128,32510,1,6980.0,4890.0,870.0,1120.0,2770.0,87974.0,89277.0,9400.0,9.358936170212766,NV,Carson City,53989.0,8.2,24.6,8.5,2.9
10129,32510,2,4640.0,2330.0,1380.0,870.0,3020.0,168148.0,169650.0,8110.0,20.733415536374846,NV,Carson City,53989.0,8.2,24.6,8.5,2.9
10130,32510,3,2720.0,1020.0,1420.0,260.0,1730.0,167735.0,169855.0,5590.0,30.006261180679786,NV,Carson City,53989.0,8.2,24.6,8.5,2.9
10131,32510,4,1740.0,380.0,1300.0,70.0,1100.0,150757.0,152497.0,4080.0,36.95024509803922,NV,Carson City,53989.0,8.2,24.6,8.5,2.9
10132,32510,5,2010.0,250.0,1720.0,40.0,1400.0,264263.0,268254.0,5090.0,51.91807465618861,NV,Carson City,53989.0,8.2,24.6,8.5,2.9
10133,32510,6,480.0,70.0,400.0,0.0,320.0,217762.0,222651.0,1190.0,182.99327731092436,NV,Carson City,53989.0,8.2,24.6,8.5,2.9
10134,35001,1,124900.0,83430.0,14180.0,26260.0,64640.0,1568393.0,1593424.0,176430.0,8.889604942470102,NM,Bernalillo,674460.0,7.4,21.5,11.1,4.7
10135,35001,2,77770.0,37860.0,20310.0,18350.0,57430.0,2791792.0,2822043.0,135910.0,20.541475976749318,NM,Bernalillo,674460.0,7.4,21.5,11.1,4.7
10136,35001,3,40110.0,15420.0,18890.0,5260.0,27530.0,2464393.0,2491835.0,80730.0,30.52635946983773,NM,Bernalillo,674460.0,7.4,21.5,11.1,4.7
10137,35001,4,24970.0,6080.0,17010.0,1720.0,18340.0,2160330.0,2182739.0,58440.0,36.96663244353183,NM,Bernalillo,674460.0,7.4,21.5,11.1,4.7
